parsable_tree,readable_tree,accuracy,interpretability,seed,pop_size,num_gen,num_offsprings,encoder_type,ground_truth_type,sampling,warm-up,data,latex_tree
"[+, +, x_10, -, +, +, 3.22, x_12, +, x_4, x_7, x_10, +, x_10, -, +, +, 4.05, x_12, *, x_5, x_9, x_5]",((x_10+(((3.22+x_12)+(x_4+x_7))-x_10))+(x_10+(((4.05+x_12)+(x_5*x_9))-x_5))),21.94464111328125,23.0,704,200,50,200,not_spcified,size,not_specified,not_specified,boston,- x_{10} + x_{10} + x_{10} + x_{12} + x_{12} + x_{4} + x_{5} x_{9} - x_{5} + x_{7} + 3.22 + 4.05
"[+, +, x_10, -, +, x_12, +, x_12, x_12, log, +, x_5, x_2, +, x_9, -, +, x_12, *, x_5, x_10, x_5]",((x_10+((x_12+(x_12+x_12))-log(abs((x_5+x_2)))))+(x_9+((x_12+(x_5*x_10))-x_5))),22.25817108154297,22.0,704,200,50,200,not_spcified,size,not_specified,not_specified,boston,x_{10} x_{5} + x_{10} + x_{12} + x_{12} + x_{12} + x_{12} - x_{5} + x_{9} - \log{\left(\left|{x_{2} + x_{5}}\right| \right)}
"[+, +, x_10, -, +, +, x_12, x_12, **3, x_9, x_3, +, x_9, -, +, 4.15, *, x_5, x_10, x_5]",((x_10+(((x_12+x_12)+(x_9)**3)-x_3))+(x_9+((4.15+(x_5*x_10))-x_5))),23.21968460083008,20.0,704,200,50,200,not_spcified,size,not_specified,not_specified,boston,x_{10} x_{5} + x_{10} + x_{12} + x_{12} - x_{3} - x_{5} + x_{9}^{3} + x_{9} + 4.15
"[+, +, x_10, -, +, +, x_12, x_12, +, x_4, x_7, x_5, +, x_9, -, +, x_5, *, x_5, x_9, x_5]",((x_10+(((x_12+x_12)+(x_4+x_7))-x_5))+(x_9+((x_5+(x_5*x_9))-x_5))),22.70954704284668,21.0,704,200,50,200,not_spcified,size,not_specified,not_specified,boston,x_{10} + x_{12} + x_{12} + x_{4} + x_{5} x_{9} - x_{5} - x_{5} + x_{5} + x_{7} + x_{9}
"[+, x_10, -, +, x_12, *, x_5, x_9, x_5]",(x_10+((x_12+(x_5*x_9))-x_5)),23.9802303314209,9.0,704,200,50,200,not_spcified,size,not_specified,not_specified,boston,x_{10} + x_{12} + x_{5} x_{9} - x_{5}
"[+, +, x_10, -, +, x_12, *, x_5, x_9, x_5, +, x_9, -, +, 4.15, *, x_5, x_8, x_5]",((x_10+((x_12+(x_5*x_9))-x_5))+(x_9+((4.15+(x_5*x_8))-x_5))),23.32176971435547,19.0,704,200,50,200,not_spcified,size,not_specified,not_specified,boston,x_{10} + x_{12} + x_{5} x_{8} + x_{5} x_{9} - x_{5} - x_{5} + x_{9} + 4.15
[x_12],x_12,39.54974365234375,1.0,705,200,50,200,not_spcified,size,not_specified,not_specified,boston,x_{12}
"[+, x_10, x_12]",(x_10+x_12),34.929664611816406,3.0,705,200,50,200,not_spcified,size,not_specified,not_specified,boston,x_{10} + x_{12}
"[log, +, 0.84, x_12]",log(abs((0.84+x_12))),30.86908721923828,4.0,705,200,50,200,not_spcified,size,not_specified,not_specified,boston,\log{\left(\left|{x_{12} + 0.84}\right| \right)}
"[-, x_12, max, x_5, 0.46]","(x_12-max(x_5,0.46))",23.288545608520508,5.0,705,200,50,200,not_spcified,size,not_specified,not_specified,boston,"x_{12} - \max\left(0.46, x_{5}\right)"
"[-, max, x_12, +, x_10, +, 0.46, x_12, max, x_5, x_3]","(max(x_12,(x_10+(0.46+x_12)))-max(x_5,x_3))",22.719507217407227,11.0,705,200,50,200,not_spcified,size,not_specified,not_specified,boston,"\max\left(x_{12}, x_{10} + x_{12} + 0.46\right) - \max\left(x_{3}, x_{5}\right)"
"[-, x_12, max, max, log, x_3, max, x_6, -, x_5, x_9, 0.46]","(x_12-max(max(log(abs(x_3)),max(x_6,(x_5-x_9))),0.46))",21.707908630371094,12.0,705,200,50,200,not_spcified,size,not_specified,not_specified,boston,"x_{12} - \max\left(0.46, x_{6}, x_{5} - x_{9}, \log{\left(\left|{x_{3}}\right| \right)}\right)"
"[-, x_12, max, max, **3, log, x_12, max, x_6, -, x_5, x_9, +, *, x_11, **3, x_2, max, **3, x_6, log, x_6]","(x_12-max(max((log(abs(x_12)))**3,max(x_6,(x_5-x_9))),((x_11*(x_2)**3)+max((x_6)**3,log(abs(x_6))))))",21.439376831054688,22.0,705,200,50,200,not_spcified,size,not_specified,not_specified,boston,"x_{12} - \max\left(x_{6}, x_{5} - x_{9}, x_{11} x_{2}^{3} + \max\left(x_{6}^{3}, \log{\left(\left|{x_{6}}\right| \right)}\right), \log{\left(\left|{x_{12}}\right| \right)}^{3}\right)"
"[-, x_12, max, max, x_11, max, x_6, -, x_5, x_9, +, *, x_11, **3, x_2, max, **3, x_6, log, x_6]","(x_12-max(max(x_11,max(x_6,(x_5-x_9))),((x_11*(x_2)**3)+max((x_6)**3,log(abs(x_6))))))",21.543502807617188,20.0,705,200,50,200,not_spcified,size,not_specified,not_specified,boston,"x_{12} - \max\left(x_{11}, x_{6}, x_{5} - x_{9}, x_{11} x_{2}^{3} + \max\left(x_{6}^{3}, \log{\left(\left|{x_{6}}\right| \right)}\right)\right)"
[x_12],x_12,39.54974365234375,1.0,706,200,50,200,not_spcified,size,not_specified,not_specified,boston,x_{12}
"[-, log, **3, **3, -, -3.56, x_12, max, x_5, x_12]","(log(abs((((-3.56-x_12))**3)**3))-max(x_5,x_12))",22.65440368652344,10.0,706,200,50,200,not_spcified,size,not_specified,not_specified,boston,"\log{\left(91843.82 \left|{\left(0.28 x_{12} + 1\right)^{9}}\right| \right)} - \max\left(x_{12}, x_{5}\right)"
"[-, x_5, +, x_9, x_12]",(x_5-(x_9+x_12)),32.46488952636719,5.0,706,200,50,200,not_spcified,size,not_specified,not_specified,boston,x_{5} - \left(x_{12} + x_{9}\right)
"[-, log, **3, **3, -, -3.56, x_12, max, max, *, -, x_9, x_12, x_6, x_5, x_12]","(log(abs((((-3.56-x_12))**3)**3))-max(max(((x_9-x_12)*x_6),x_5),x_12))",20.991012573242188,16.0,706,200,50,200,not_spcified,size,not_specified,not_specified,boston,"\log{\left(91843.82 \left|{\left(0.28 x_{12} + 1\right)^{9}}\right| \right)} - \max\left(x_{12}, x_{5}, x_{6} \left(- x_{12} + x_{9}\right)\right)"
"[-, log, **3, **3, -, -3.56, x_12, max, max, x_8, x_5, x_12]","(log(abs((((-3.56-x_12))**3)**3))-max(max(x_8,x_5),x_12))",21.248884201049805,12.0,706,200,50,200,not_spcified,size,not_specified,not_specified,boston,"\log{\left(91843.82 \left|{\left(0.28 x_{12} + 1\right)^{9}}\right| \right)} - \max\left(x_{12}, x_{5}, x_{8}\right)"
"[-, x_12, x_5]",(x_12-x_5),34.15042495727539,3.0,706,200,50,200,not_spcified,size,not_specified,not_specified,boston,x_{12} - x_{5}
"[-, log, **3, **3, -, -3.56, x_12, max, max, **3, x_9, x_5, x_12]","(log(abs((((-3.56-x_12))**3)**3))-max(max((x_9)**3,x_5),x_12))",21.13099479675293,13.0,706,200,50,200,not_spcified,size,not_specified,not_specified,boston,"\log{\left(91843.82 \left|{\left(0.28 x_{12} + 1\right)^{9}}\right| \right)} - \max\left(x_{12}, x_{5}, x_{9}^{3}\right)"
"[-, x_12, max, -, x_5, x_10, x_8]","(x_12-max((x_5-x_10),x_8))",26.554386138916016,7.0,706,200,50,200,not_spcified,size,not_specified,not_specified,boston,"x_{12} - \max\left(x_{8}, - x_{10} + x_{5}\right)"
"[-, x_12, -, x_5, x_9]",(x_12-(x_5-x_9)),32.46488952636719,5.0,706,200,50,200,not_spcified,size,not_specified,not_specified,boston,x_{12} - \left(x_{5} - x_{9}\right)
[x_12],x_12,39.54974365234375,1.0,707,200,50,200,not_spcified,size,not_specified,not_specified,boston,x_{12}
"[+, x_12, *, x_10, x_5]",(x_12+(x_10*x_5)),28.573686599731445,5.0,707,200,50,200,not_spcified,size,not_specified,not_specified,boston,x_{10} x_{5} + x_{12}
"[-, x_12, x_5]",(x_12-x_5),34.15042495727539,3.0,707,200,50,200,not_spcified,size,not_specified,not_specified,boston,x_{12} - x_{5}
"[+, -3.99, -, max, x_6, x_5, x_12]","(-3.99+(max(x_6,x_5)-x_12))",25.69977188110352,7.0,707,200,50,200,not_spcified,size,not_specified,not_specified,boston,"- x_{12} + \max\left(x_{5}, x_{6}\right) - 3.99"
"[**3, +, x_12, -1.27]",((x_12+-1.27))**3,31.567886352539062,4.0,707,200,50,200,not_spcified,size,not_specified,not_specified,boston,\left(x_{12} - 1.27\right)^{3}
"[+, x_12, *, -, max, x_5, x_8, x_8, +, x_10, x_12]","(x_12+((max(x_5,x_8)-x_8)*(x_10+x_12)))",20.92225456237793,11.0,707,200,50,200,not_spcified,size,not_specified,not_specified,boston,"x_{12} + \left(x_{10} + x_{12}\right) \left(- x_{8} + \max\left(x_{5}, x_{8}\right)\right)"
"[-, 1.6, -, max, x_6, x_5, x_12]","(1.6-(max(x_6,x_5)-x_12))",25.69977188110352,7.0,707,200,50,200,not_spcified,size,not_specified,not_specified,boston,"1.6 - \left(- x_{12} + \max\left(x_{5}, x_{6}\right)\right)"
"[+, x_12, +, x_12, *, -, max, x_5, x_8, x_8, +, x_10, x_12]","(x_12+(x_12+((max(x_5,x_8)-x_8)*(x_10+x_12))))",20.35247611999512,13.0,707,200,50,200,not_spcified,size,not_specified,not_specified,boston,"x_{12} + x_{12} + \left(x_{10} + x_{12}\right) \left(- x_{8} + \max\left(x_{5}, x_{8}\right)\right)"
"[+, x_12, -, x_8, max, x_8, max, x_12, x_5]","(x_12+(x_8-max(x_8,max(x_12,x_5))))",21.386024475097656,9.0,707,200,50,200,not_spcified,size,not_specified,not_specified,boston,"x_{12} + x_{8} - \max\left(x_{12}, x_{5}, x_{8}\right)"
[x_12],x_12,39.54974365234375,1.0,708,200,50,200,not_spcified,size,not_specified,not_specified,boston,x_{12}
"[-, max, x_3, x_5, x_12]","(max(x_3,x_5)-x_12)",23.511693954467773,5.0,708,200,50,200,not_spcified,size,not_specified,not_specified,boston,"- x_{12} + \max\left(x_{3}, x_{5}\right)"
"[+, x_10, x_12]",(x_10+x_12),34.929664611816406,3.0,708,200,50,200,not_spcified,size,not_specified,not_specified,boston,x_{10} + x_{12}
"[+, max, -1.73, /, x_5, -, x_1, max, x_10, x_1, -, **3, +, log, x_7, x_5, /, x_12, -, x_5, x_5]","(max(-1.73,(x_5/(x_1-max(x_10,x_1))))+(((log(abs(x_7))+x_5))**3-(x_12/(x_5-x_5))))",19.71394157409668,21.0,708,200,50,200,not_spcified,size,not_specified,not_specified,boston,"- \frac{x_{12}}{- x_{5} + x_{5}} + \left(x_{5} + \log{\left(\left|{x_{7}}\right| \right)}\right)^{3} + \max\left(-1.73, \frac{x_{5}}{x_{1} - \max\left(x_{1}, x_{10}\right)}\right)"
"[+, max, x_2, /, x_5, -, x_1, max, x_10, x_1, -, **3, +, log, x_7, x_5, /, x_12, -, x_5, x_5]","(max(x_2,(x_5/(x_1-max(x_10,x_1))))+(((log(abs(x_7))+x_5))**3-(x_12/(x_5-x_5))))",19.71394157409668,21.0,708,200,50,200,not_spcified,size,not_specified,not_specified,boston,"- \frac{x_{12}}{- x_{5} + x_{5}} + \left(x_{5} + \log{\left(\left|{x_{7}}\right| \right)}\right)^{3} + \max\left(x_{2}, \frac{x_{5}}{x_{1} - \max\left(x_{1}, x_{10}\right)}\right)"
"[+, max, -1.73, /, x_5, -, x_1, max, x_10, x_1, -, **3, +, log, x_7, x_5, /, x_12, x_1]","(max(-1.73,(x_5/(x_1-max(x_10,x_1))))+(((log(abs(x_7))+x_5))**3-(x_12/x_1)))",21.507591247558597,19.0,708,200,50,200,not_spcified,size,not_specified,not_specified,boston,"\left(x_{5} + \log{\left(\left|{x_{7}}\right| \right)}\right)^{3} + \max\left(-1.73, \frac{x_{5}}{x_{1} - \max\left(x_{1}, x_{10}\right)}\right) - \frac{x_{12}}{x_{1}}"
"[-, max, -, max, x_5, x_5, x_12, log, log, -, 4.15, x_6, x_12]","(max((max(x_5,x_5)-x_12),log(abs(log(abs((4.15-x_6))))))-x_12)",22.21843147277832,13.0,708,200,50,200,not_spcified,size,not_specified,not_specified,boston,"- x_{12} + \max\left(- x_{12} + x_{5}, \log{\left(\left|{\log{\left(\left|{x_{6} - 4.15}\right| \right)}}\right| \right)}\right)"
[x_12],x_12,39.54974365234375,1.0,709,200,50,200,not_spcified,size,not_specified,not_specified,boston,x_{12}
"[-, x_12, x_5]",(x_12-x_5),34.15042495727539,3.0,709,200,50,200,not_spcified,size,not_specified,not_specified,boston,x_{12} - x_{5}
