parsable_tree,readable_tree,accuracy,interpretability,ground_truth_value,seed,pop_size,num_gen,num_offsprings,encoder_type,ground_truth_type,sampling,warm-up,data,split_seed,latex_tree,problem
"[+, +, x_2, x_1, +, +, log, x_4, /, x_6, 0.16, x_2]",((x_2+x_1)+((log(abs(x_4))+(x_6/0.16))+x_2)),9.35386085510254,-65.80000305175781,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_2+x_1+\ln\left(|x_4|\right)+\frac{x_6}{0.16}+x_2,heating
"[+, +, max, max, x_1, x_2, x_1, +, x_2, +, x_6, x_2, +, +, log, x_3, /, x_6, 0.16, +, +, x_3, x_2, x_4]","((max(max(x_1,x_2),x_1)+(x_2+(x_6+x_2)))+((log(abs(x_3))+(x_6/0.16))+((x_3+x_2)+x_4)))",8.948273658752441,-49.09999847412109,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,"\operatorname{max}\left(\operatorname{max}\left(x_1, x_2\right), x_1\right)+x_2+x_6+x_2+\ln\left(|x_3|\right)+\frac{x_6}{0.16}+x_3+x_2+x_4",heating
"[+, -, +, -, x_1, x_2, /, x_2, 2.38, x_6, -, -1.87, x_4]",((((x_1-x_2)+(x_2/2.38))-x_6)+(-1.87-x_4)),10.993041038513184,-73.5,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_1-x_2+\frac{x_2}{2.38}-x_6-1.87-x_4,heating
"[+, +, x_2, +, x_6, x_2, +, +, log, x_3, /, x_6, 0.16, +, +, x_3, x_2, x_4]",((x_2+(x_6+x_2))+((log(abs(x_3))+(x_6/0.16))+((x_3+x_2)+x_4))),9.102680206298828,-63.09999847412109,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_2+x_6+x_2+\ln\left(|x_3|\right)+\frac{x_6}{0.16}+x_3+x_2+x_4,heating
"[+, +, -, +, x_4, x_4, x_0, +, x_2, +, x_6, x_2, +, +, log, x_3, /, x_6, 0.16, +, +, x_3, x_2, x_4]",((((x_4+x_4)-x_0)+(x_2+(x_6+x_2)))+((log(abs(x_3))+(x_6/0.16))+((x_3+x_2)+x_4))),9.079720497131348,-60.400001525878906,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4+x_4-x_0+x_2+x_6+x_2+\ln\left(|x_3|\right)+\frac{x_6}{0.16}+x_3+x_2+x_4,heating
"[+, +, x_2, +, log, x_3, /, x_6, 0.16, x_2]",((x_2+(log(abs(x_3))+(x_6/0.16)))+x_2),9.827638626098633,-66.69999694824219,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_2+\ln\left(|x_3|\right)+\frac{x_6}{0.16}+x_2,heating
"[+, +, max, max, x_1, x_2, x_1, +, -, x_6, x_3, +, x_6, x_2, +, +, log, x_3, /, x_6, 0.16, +, +, x_3, x_2, x_4]","((max(max(x_1,x_2),x_1)+((x_6-x_3)+(x_6+x_2)))+((log(abs(x_3))+(x_6/0.16))+((x_3+x_2)+x_4)))",8.912134170532227,-48.20000076293945,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,"\operatorname{max}\left(\operatorname{max}\left(x_1, x_2\right), x_1\right)+x_6-x_3+x_6+x_2+\ln\left(|x_3|\right)+\frac{x_6}{0.16}+x_3+x_2+x_4",heating
"[+, *, x_4, 4.11, +, x_6, max, -0.79, x_2]","((x_4*4.11)+(x_6+max(-0.79,x_2)))",10.267316818237305,-67.4000015258789,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,"x_4\times4.11+x_6+\operatorname{max}\left(-0.79, x_2\right)",heating
[x_4],x_4,21.59109878540039,-78.9000015258789,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4,heating
"[+, *, -, x_6, -2.85, x_4, +, x_1, x_4]",(((x_6--2.85)*x_4)+(x_1+x_4)),11.138861656188965,-75.30000305175781,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,\left(x_6+2.85\right) x_4+x_1+x_4,heating
"[+, +, +, -1.15, x_6, +, x_6, x_4, *, x_4, -, +, x_4, x_2, -2.85]",(((-1.15+x_6)+(x_6+x_4))+(x_4*((x_4+x_2)--2.85))),9.076679229736328,-72.5999984741211,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,-1.15+x_6+x_6+x_4+x_4 \left(x_4+x_2+2.85\right),heating
"[+, x_4, +, x_6, x_4]",(x_4+(x_6+x_4)),14.659499168395996,-77.0999984741211,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4+x_6+x_4,heating
"[-, x_3, +, +, +, x_1, x_4, +, x_6, x_4, x_4]",(x_3-(((x_1+x_4)+(x_6+x_4))+x_4)),9.397994995117188,-74.4000015258789,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_3-x_1+x_4+x_6+x_4+x_4,heating
"[*, +, *, -, x_6, -2.85, x_4, +, x_6, x_4, -, -, +, 1.16, x_2, +, -4.43, x_3, x_4]",((((x_6--2.85)*x_4)+(x_6+x_4))*(((1.16+x_2)-(-4.43+x_3))-x_4)),9.055466651916504,-70.80000305175781,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,\left(\left(x_6+2.85\right) x_4+x_6+x_4\right) \left(1.16+x_2+4.43+x_3-x_4\right),heating
"[*, +, x_4, **3, x_6, -, +, x_6, +, x_4, x_2, -2.85]",((x_4+(x_6)**3)*((x_6+(x_4+x_2))--2.85)),8.511720657348633,-65.80000305175781,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,\left(x_4+{x_6}^3\right) \left(x_6+x_4+x_2+2.85\right),heating
"[*, x_4, -, +, x_1, x_6, -2.85]",(x_4*((x_1+x_6)--2.85)),11.397305488586426,-76.19999694824219,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4 \left(x_1+x_6+2.85\right),heating
"[*, +, *, x_4, x_4, **3, x_6, -, -, +, x_6, x_2, +, -4.43, 0.84, -, x_4, max, 3.92, x_6]","(((x_4*x_4)+(x_6)**3)*(((x_6+x_2)-(-4.43+0.84))-(x_4-max(3.92,x_6))))",8.377619743347168,-58.79999923706055,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,"\left(x_4 x_4+{x_6}^3\right) \left(x_6+x_2+4.43+0.84-x_4-\operatorname{max}\left(3.92, x_6\right)\right)",heating
"[*, +, *, -, x_3, -2.85, x_4, +, +, x_4, x_6, x_4, -, -, +, x_6, x_2, +, -4.43, x_3, x_4]",((((x_3--2.85)*x_4)+((x_4+x_6)+x_4))*(((x_6+x_2)-(-4.43+x_3))-x_4)),8.529609680175781,-69.9000015258789,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,\left(\left(x_3+2.85\right) x_4+x_4+x_6+x_4\right) \left(x_6+x_2+4.43+x_3-x_4\right),heating
[x_4],x_4,21.59109878540039,-78.9000015258789,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4,heating
"[+, x_6, +, -, x_4, x_1, +, /, x_2, 4.86, +, x_4, x_1]",(x_6+((x_4-x_1)+((x_2/4.86)+(x_4+x_1)))),10.404962539672852,-73.5,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_6+x_4-x_1+\frac{x_2}{4.86}+x_4+x_1,heating
"[+, x_6, +, +, -4.19, x_4, x_4]",(x_6+((-4.19+x_4)+x_4)),14.659499168395996,-76.19999694824219,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_6-4.19+x_4+x_4,heating
"[+, x_6, +, +, -3.22, x_4, x_4]",(x_6+((-3.22+x_4)+x_4)),14.659499168395996,-76.19999694824219,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_6-3.22+x_4+x_4,heating
"[-, -, log, x_3, *, -, x_0, x_2, *, x_4, 2.4, *, x_6, +, +, -4.72, x_5, x_3]",((log(abs(x_3))-((x_0-x_2)*(x_4*2.4)))-(x_6*((-4.72+x_5)+x_3))),9.031949996948242,-63.09999847412109,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,\ln\left(|x_3|\right)-\left(x_0-x_2\right) x_4\times2.4-x_6 \left(-4.72+x_5+x_3\right),heating
"[-, -, log, x_3, *, -, x_0, x_2, *, x_4, 2.4, *, x_6, -4.81]",((log(abs(x_3))-((x_0-x_2)*(x_4*2.4)))-(x_6*-4.81)),9.818699836730955,-64.9000015258789,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,\ln\left(|x_3|\right)-\left(x_0-x_2\right) x_4\times2.4-x_6\times-4.81,heating
"[-, x_4, -, x_3, x_6]",(x_4-(x_3-x_6)),15.103473663330078,-77.0999984741211,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4-x_3-x_6,heating
"[-, x_1, +, x_4, +, +, x_2, x_4, x_6]",(x_1-(x_4+((x_2+x_4)+x_6))),10.616064071655272,-75.30000305175781,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_1-x_4+x_2+x_4+x_6,heating
"[-, -, log, x_3, *, -, x_0, x_2, *, x_4, 2.4, *, x_6, +, +, -3.21, -4.19, /, x_3, x_4]",((log(abs(x_3))-((x_0-x_2)*(x_4*2.4)))-(x_6*((-3.21+-4.19)+(x_3/x_4)))),8.915739059448242,-62.20000076293945,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,\ln\left(|x_3|\right)-\left(x_0-x_2\right) x_4\times2.4-x_6 \left(-3.21-4.19+\frac{x_3}{x_4}\right),heating
[x_4],x_4,21.59109878540039,-78.9000015258789,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4,heating
"[+, +, *, *, x_4, 2.61, x_4, +, +, x_3, x_6, -, x_1, x_3, x_4]",((((x_4*2.61)*x_4)+((x_3+x_6)+(x_1-x_3)))+x_4),9.949732780456545,-72.5999984741211,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4\times2.61 x_4+x_3+x_6+x_1-x_3+x_4,heating
"[+, +, x_4, *, 2.71, x_2, +, -, log, x_3, *, x_3, x_7, *, *, x_6, 4.11, +, 1.57, x_4]",((x_4+(2.71*x_2))+((log(abs(x_3))-(x_3*x_7))+((x_6*4.11)*(1.57+x_4)))),8.430896759033203,-62.20000076293945,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4+2.71\times x_2+\ln\left(|x_3|\right)-x_3 x_7+x_6\times4.11 \left(1.57+x_4\right),heating
"[+, *, x_4, 2.61, x_6]",((x_4*2.61)+x_6),13.628548622131348,-77.0999984741211,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4\times2.61+x_6,heating
"[+, +, log, x_4, *, *, x_6, 2.61, +, 1.57, x_4, +, **3, -, x_6, x_4, *, 2.71, x_2]",((log(abs(x_4))+((x_6*2.61)*(1.57+x_4)))+(((x_6-x_4))**3+(2.71*x_2))),8.050056457519531,-59.0,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,\ln\left(|x_4|\right)+x_6\times2.61 \left(1.57+x_4\right)+\left(x_6-x_4\right)^3+2.71\times x_2,heating
"[+, *, -, x_0, -4.63, +, x_2, x_6, +, -, log, x_3, +, x_2, -0.07, 2.61]",(((x_0--4.63)*(x_2+x_6))+((log(abs(x_3))-(x_2+-0.07))+2.61)),9.597563743591309,-64.0,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,\left(x_0+4.63\right) \left(x_2+x_6\right)+\ln\left(|x_3|\right)-x_2-0.07+2.61,heating
"[+, *, -, x_0, -4.63, +, x_2, x_6, +, -, log, x_3, +, x_2, -0.07, 1.57]",(((x_0--4.63)*(x_2+x_6))+((log(abs(x_3))-(x_2+-0.07))+1.57)),9.597563743591309,-64.0,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,\left(x_0+4.63\right) \left(x_2+x_6\right)+\ln\left(|x_3|\right)-x_2-0.07+1.57,heating
"[+, *, *, x_4, 2.61, x_4, +, +, x_4, x_6, -, x_1, x_3]",(((x_4*2.61)*x_4)+((x_4+x_6)+(x_1-x_3))),10.068872451782228,-73.5,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4\times2.61 x_4+x_4+x_6+x_1-x_3,heating
"[+, +, x_4, *, 2.71, x_2, +, -, log, x_3, +, x_4, x_4, *, *, x_6, 2.61, 2.71]",((x_4+(2.71*x_2))+((log(abs(x_3))-(x_4+x_4))+((x_6*2.61)*2.71))),9.14738655090332,-63.09999847412109,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4+2.71\times x_2+\ln\left(|x_3|\right)-x_4+x_4+x_6\times2.61\times2.71,heating
[x_4],x_4,21.59109878540039,-78.9000015258789,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4,heating
"[+, *, +, 4.72, +, x_3, x_2, x_4, x_6]",(((4.72+(x_3+x_2))*x_4)+x_6),9.9182767868042,-75.30000305175781,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,\left(4.72+x_3+x_2\right) x_4+x_6,heating
"[+, *, 4.72, x_4, x_6]",((4.72*x_4)+x_6),14.82487678527832,-77.0999984741211,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,4.72\times x_4+x_6,heating
"[+, *, +, 2.37, x_1, x_4, x_6]",(((2.37+x_1)*x_4)+x_6),12.55305290222168,-76.19999694824219,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,\left(2.37+x_1\right) x_4+x_6,heating
"[+, +, +, +, x_6, x_1, *, 2.37, x_6, log, x_4, +, +, +, x_6, x_2, +, x_6, x_1, x_2]",((((x_6+x_1)+(2.37*x_6))+log(abs(x_4)))+(((x_6+x_2)+(x_6+x_1))+x_2)),9.42369556427002,-62.20000076293945,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_6+x_1+2.37\times x_6+\ln\left(|x_4|\right)+x_6+x_2+x_6+x_1+x_2,heating
"[+, +, +, +, x_2, x_6, x_1, log, x_4, +, +, +, x_6, x_6, +, x_2, x_6, x_6]",((((x_2+x_6)+x_1)+log(abs(x_4)))+(((x_6+x_6)+(x_2+x_6))+x_6)),9.896291732788086,-63.09999847412109,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_2+x_6+x_1+\ln\left(|x_4|\right)+x_6+x_6+x_2+x_6+x_6,heating
[x_4],x_4,21.59109878540039,-78.9000015258789,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4,heating
"[-, x_6, /, x_4, /, x_4, -2.97]",(x_6-(x_4/(x_4/-2.97))),13.604771614074709,-76.19999694824219,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_6-\frac{x_4}{\frac{x_4}{-2.97}},heating
"[+, +, x_6, x_4, x_4]",((x_6+x_4)+x_4),14.659499168395996,-77.0999984741211,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_6+x_4+x_4,heating
"[-, x_6, -, -, /, x_2, -2.97, x_4, x_4]",(x_6-(((x_2/-2.97)-x_4)-x_4)),9.816483497619627,-75.30000305175781,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_6-\frac{x_2}{-2.97}-x_4-x_4,heating
"[+, +, x_4, x_4, x_6]",((x_4+x_4)+x_6),14.659499168395996,-77.0999984741211,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4+x_4+x_6,heating
[x_4],x_4,21.59109878540039,-78.9000015258789,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4,heating
"[+, x_6, +, x_4, x_4]",(x_6+(x_4+x_4)),14.659499168395996,-77.0999984741211,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_6+x_4+x_4,heating
"[+, x_4, +, x_6, x_4]",(x_4+(x_6+x_4)),14.659499168395996,-77.0999984741211,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4+x_6+x_4,heating
"[*, -, +, x_2, x_6, -4.35, x_4]",(((x_2+x_6)--4.35)*x_4),11.934022903442385,-76.19999694824219,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,\left(x_2+x_6+4.35\right) x_4,heating
"[+, *, -, x_6, -4.35, +, 0.84, x_4, x_2]",(((x_6--4.35)*(0.84+x_4))+x_2),9.626717567443848,-75.30000305175781,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,\left(x_6+4.35\right) \left(0.84+x_4\right)+x_2,heating
"[+, +, +, x_4, x_4, x_4, +, *, -, x_6, -4.35, +, 0.84, x_4, +, x_2, x_6]",(((x_4+x_4)+x_4)+(((x_6--4.35)*(0.84+x_4))+(x_2+x_6))),8.570722579956055,-71.69999694824219,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4+x_4+x_4+\left(x_6+4.35\right) \left(0.84+x_4\right)+x_2+x_6,heating
"[+, +, x_4, *, -, x_6, -4.35, +, 0.84, x_4, x_2]",((x_4+((x_6--4.35)*(0.84+x_4)))+x_2),9.40241241455078,-74.4000015258789,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4+\left(x_6+4.35\right) \left(0.84+x_4\right)+x_2,heating
"[+, +, +, x_4, x_2, x_6, *, *, -, x_6, -4.35, x_4, x_4]",(((x_4+x_2)+x_6)+(((x_6--4.35)*x_4)*x_4)),9.052303314208984,-73.5,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4+x_2+x_6+\left(x_6+4.35\right) x_4 x_4,heating
[x_4],x_4,21.59109878540039,-78.9000015258789,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4,heating
"[+, +, x_6, x_4, x_4]",((x_6+x_4)+x_4),14.659499168395996,-77.0999984741211,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_6+x_4+x_4,heating
"[-, *, x_4, -4.9, -, x_6, x_0]",((x_4*-4.9)-(x_6-x_0)),10.471614837646484,-76.19999694824219,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4\times-4.9-x_6-x_0,heating
"[-, -, *, -3.74, **3, x_6, /, x_4, **3, -0.4, -, -, +, x_6, x_2, x_4, log, log, x_4]",(((-3.74*(x_6)**3)-(x_4/(-0.4)**3))-(((x_6+x_2)-x_4)-log(abs(log(abs(x_4)))))),8.344290733337402,-47.20000076293945,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,-3.74\times{x_6}^3-\frac{x_4}{{-0.4}^3}-x_6+x_2-x_4-\ln\left(|\ln\left(|x_4|\right)|\right),heating
"[-, -, x_4, +, +, x_3, x_0, -, x_3, x_6, *, -, x_3, x_3, 4.49]",((x_4-((x_3+x_0)+(x_3-x_6)))-((x_3-x_3)*4.49)),9.647079467773438,-72.5999984741211,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4-x_3+x_0+x_3-x_6-\left(x_3-x_3\right)\times4.49,heating
"[+, /, +, x_6, 4.38, log, /, 0.37, x_4, -, x_4, +, -, -1.24, x_3, -, x_6, x_0]",(((x_6+4.38)/log(abs((0.37/x_4))))+(x_4-((-1.24-x_3)+(x_6-x_0)))),8.594468116760254,-63.09999847412109,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,\frac{x_6+4.38}{\ln\left(|\frac{0.37}{x_4}|\right)}+x_4+1.24-x_3+x_6-x_0,heating
"[-, -, x_4, +, +, x_3, x_0, -, x_3, x_6, *, +, x_6, x_4, /, x_4, x_3]",((x_4-((x_3+x_0)+(x_3-x_6)))-((x_6+x_4)*(x_4/x_3))),8.943031311035156,-71.69999694824219,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,41,x_4-x_3+x_0+x_3-x_6-\left(x_6+x_4\right) \frac{x_4}{x_3},heating
