parsable_tree,readable_tree,accuracy,interpretability,ground_truth_value,seed,pop_size,num_gen,num_offsprings,encoder_type,ground_truth_type,sampling,warm-up,data,split_seed,latex_tree,problem
"[-, max, /, x_5, -3.05, x_5, x_12]","(max((x_5/-3.05),x_5)-x_12)",22.413034439086918,7.0,1234.0,701,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(\frac{x_5}{-3.05}, x_5\right)-x_{12}",boston
"[max, -, 0.2, max, log, x_5, x_9, -, max, x_9, x_5, x_12]","max((0.2-max(log(abs(x_5)),x_9)),(max(x_9,x_5)-x_12))",20.5892391204834,12.0,1234.0,701,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(0.2-\operatorname{max}\left(\ln\left(|x_5|\right), x_9\right), \operatorname{max}\left(x_9, x_5\right)-x_{12}\right)",boston
"[max, *, -, x_3, x_12, x_9, -, x_5, *, x_8, +, x_5, x_9]","max(((x_3-x_12)*x_9),(x_5-(x_8*(x_5+x_9))))",19.907983779907227,13.0,1234.0,701,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(\left(x_3-x_{12}\right) x_9, x_5-x_8 \left(x_5+x_9\right)\right)",boston
[x_12],x_12,39.54974365234375,1.0,1234.0,702,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_{12},boston
"[-, x_5, x_12]",(x_5-x_12),34.15042495727539,3.0,1234.0,702,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_5-x_{12},boston
"[+, x_12, -, x_12, max, x_5, x_12]","(x_12+(x_12-max(x_5,x_12)))",22.779146194458008,7.0,1234.0,702,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"x_{12}+x_{12}-\operatorname{max}\left(x_5, x_{12}\right)",boston
"[+, max, x_6, -, 1.6, x_12, max, -, x_5, x_10, max, max, x_10, x_6, -, x_8, x_12]","(max(x_6,(1.6-x_12))+max((x_5-x_10),max(max(x_10,x_6),(x_8-x_12))))",20.33626937866211,17.0,1234.0,702,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(x_6, 1.6-x_{12}\right)+\operatorname{max}\left(x_5-x_{10}, \operatorname{max}\left(\operatorname{max}\left(x_{10}, x_6\right), x_8-x_{12}\right)\right)",boston
"[-, x_12, x_5]",(x_12-x_5),34.15042495727539,3.0,1234.0,702,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_{12}-x_5,boston
"[+, max, x_6, -, 1.6, x_12, max, -, x_5, x_10, max, **3, x_3, max, 1.6, x_10]","(max(x_6,(1.6-x_12))+max((x_5-x_10),max((x_3)**3,max(1.6,x_10))))",20.409990310668945,16.0,1234.0,702,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(x_6, 1.6-x_{12}\right)+\operatorname{max}\left(x_5-x_{10}, \operatorname{max}\left({x_3}^3, \operatorname{max}\left(1.6, x_{10}\right)\right)\right)",boston
"[+, x_12, -, x_12, max, -, x_5, x_8, x_12]","(x_12+(x_12-max((x_5-x_8),x_12)))",22.327716827392575,9.0,1234.0,702,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"x_{12}+x_{12}-\operatorname{max}\left(x_5-x_8, x_{12}\right)",boston
"[+, max, -, x_12, max, x_12, 1.6, -, 1.6, x_12, max, -, x_5, x_10, max, max, x_10, x_6, -, x_8, x_12]","(max((x_12-max(x_12,1.6)),(1.6-x_12))+max((x_5-x_10),max(max(x_10,x_6),(x_8-x_12))))",19.963403701782227,21.0,1234.0,702,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(x_{12}-\operatorname{max}\left(x_{12}, 1.6\right), 1.6-x_{12}\right)+\operatorname{max}\left(x_5-x_{10}, \operatorname{max}\left(\operatorname{max}\left(x_{10}, x_6\right), x_8-x_{12}\right)\right)",boston
"[-, max, x_5, x_6, x_12]","(max(x_5,x_6)-x_12)",25.69977188110352,5.0,1234.0,702,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(x_5, x_6\right)-x_{12}",boston
"[-, x_12, max, max, -, x_5, x_9, log, x_12, -, *, x_3, x_8, **3, x_3]","(x_12-max(max((x_5-x_9),log(abs(x_12))),((x_3*x_8)-(x_3)**3)))",20.54124641418457,15.0,1234.0,702,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"x_{12}-\operatorname{max}\left(\operatorname{max}\left(x_5-x_9, \ln\left(|x_{12}|\right)\right), x_3 x_8-{x_3}^3\right)",boston
[x_12],x_12,39.54974365234375,1.0,1234.0,703,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_{12},boston
"[-, x_12, max, x_3, x_5]","(x_12-max(x_3,x_5))",23.511693954467773,5.0,1234.0,703,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"x_{12}-\operatorname{max}\left(x_3, x_5\right)",boston
"[-, x_5, x_12]",(x_5-x_12),34.15042495727539,3.0,1234.0,703,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_5-x_{12},boston
"[-, x_12, x_5]",(x_12-x_5),34.15042495727539,3.0,1234.0,703,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_{12}-x_5,boston
"[-, x_12, max, x_3, -, x_5, x_8]","(x_12-max(x_3,(x_5-x_8)))",21.500991821289062,7.0,1234.0,703,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"x_{12}-\operatorname{max}\left(x_3, x_5-x_8\right)",boston
"[max, max, -, x_5, max, x_12, x_8, -, x_6, x_12, *, max, x_12, log, x_4, log, -0.62]","max(max((x_5-max(x_12,x_8)),(x_6-x_12)),(max(x_12,log(abs(x_4)))*log(abs(-0.62))))",20.3232536315918,17.0,1234.0,703,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(\operatorname{max}\left(x_5-\operatorname{max}\left(x_{12}, x_8\right), x_6-x_{12}\right), \operatorname{max}\left(x_{12}, \ln\left(|x_4|\right)\right) \ln\left(|-0.62|\right)\right)",boston
"[max, -, x_5, **3, +, x_0, x_9, -, **3, -0.62, x_12]","max((x_5-((x_0+x_9))**3),((-0.62)**3-x_12))",21.404054641723636,11.0,1234.0,703,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(x_5-\left(x_0+x_9\right)^3, {-0.62}^3-x_{12}\right)",boston
"[max, -, x_5, **3, +, x_0, x_9, *, max, x_12, log, x_4, log, -0.62]","max((x_5-((x_0+x_9))**3),(max(x_12,log(abs(x_4)))*log(abs(-0.62))))",20.61949157714844,14.0,1234.0,703,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(x_5-\left(x_0+x_9\right)^3, \operatorname{max}\left(x_{12}, \ln\left(|x_4|\right)\right) \ln\left(|-0.62|\right)\right)",boston
[x_12],x_12,39.54974365234375,1.0,1234.0,704,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_{12},boston
"[+, -, +, x_8, x_12, max, x_8, x_5, 2.41]","(((x_8+x_12)-max(x_8,x_5))+2.41)",21.66238594055176,9.0,1234.0,704,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"x_8+x_{12}-\operatorname{max}\left(x_8, x_5\right)+2.41",boston
"[+, -, x_10, max, x_10, x_5, x_12]","((x_10-max(x_10,x_5))+x_12)",21.829931259155277,7.0,1234.0,704,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"x_{10}-\operatorname{max}\left(x_{10}, x_5\right)+x_{12}",boston
"[+, -, x_12, max, **3, x_3, x_5, +, -, x_12, max, x_12, x_5, +, x_10, x_12]","((x_12-max((x_3)**3,x_5))+((x_12-max(x_12,x_5))+(x_10+x_12)))",20.710641860961918,16.0,1234.0,704,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"x_{12}-\operatorname{max}\left({x_3}^3, x_5\right)+x_{12}-\operatorname{max}\left(x_{12}, x_5\right)+x_{10}+x_{12}",boston
"[-, +, x_8, x_12, max, **3, x_8, x_5]","((x_8+x_12)-max((x_8)**3,x_5))",21.66275978088379,8.0,1234.0,704,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"x_8+x_{12}-\operatorname{max}\left({x_8}^3, x_5\right)",boston
"[-, x_12, x_5]",(x_12-x_5),34.15042495727539,3.0,1234.0,704,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_{12}-x_5,boston
"[+, -, +, x_10, x_12, max, **3, x_8, x_5, -, x_12, max, **3, x_3, x_5]","(((x_10+x_12)-max((x_8)**3,x_5))+(x_12-max((x_3)**3,x_5)))",21.235708236694336,15.0,1234.0,704,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"x_{10}+x_{12}-\operatorname{max}\left({x_8}^3, x_5\right)+x_{12}-\operatorname{max}\left({x_3}^3, x_5\right)",boston
"[+, -, +, x_8, x_12, max, max, x_9, x_12, x_5, +, -, x_12, max, x_12, x_5, x_12]","(((x_8+x_12)-max(max(x_9,x_12),x_5))+((x_12-max(x_12,x_5))+x_12))",20.68462181091309,17.0,1234.0,704,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"x_8+x_{12}-\operatorname{max}\left(\operatorname{max}\left(x_9, x_{12}\right), x_5\right)+x_{12}-\operatorname{max}\left(x_{12}, x_5\right)+x_{12}",boston
"[-, x_12, max, 0.08, x_5]","(x_12-max(0.08,x_5))",23.35384178161621,5.0,1234.0,704,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"x_{12}-\operatorname{max}\left(0.08, x_5\right)",boston
"[+, -, +, x_8, x_12, max, max, x_9, x_12, x_5, -, max, +, x_8, x_12, **3, x_10, max, x_9, x_5]","(((x_8+x_12)-max(max(x_9,x_12),x_5))+(max((x_8+x_12),(x_10)**3)-max(x_9,x_5)))",19.820043563842773,20.0,1234.0,704,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"x_8+x_{12}-\operatorname{max}\left(\operatorname{max}\left(x_9, x_{12}\right), x_5\right)+\operatorname{max}\left(x_8+x_{12}, {x_{10}}^3\right)-\operatorname{max}\left(x_9, x_5\right)",boston
[x_12],x_12,39.54974365234375,1.0,1234.0,705,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_{12},boston
"[-, x_12, x_5]",(x_12-x_5),34.15042495727539,3.0,1234.0,705,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_{12}-x_5,boston
"[-, x_5, x_12]",(x_5-x_12),34.15042495727539,3.0,1234.0,705,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_5-x_{12},boston
"[-, x_8, -, max, x_8, x_5, x_12]","(x_8-(max(x_8,x_5)-x_12))",21.66238594055176,7.0,1234.0,705,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"x_8-\operatorname{max}\left(x_8, x_5\right)-x_{12}",boston
"[**3, -, 4.93, x_12]",((4.93-x_12))**3,33.43268966674805,4.0,1234.0,705,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,\left(4.93-x_{12}\right)^3,boston
"[-, max, 0.31, x_5, x_12]","(max(0.31,x_5)-x_12)",22.92036247253418,5.0,1234.0,705,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(0.31, x_5\right)-x_{12}",boston
"[**3, -, 4.28, x_12]",((4.28-x_12))**3,32.78314208984375,4.0,1234.0,706,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,\left(4.28-x_{12}\right)^3,boston
[x_12],x_12,39.54974365234375,1.0,1234.0,706,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_{12},boston
"[-, x_12, x_5]",(x_12-x_5),34.15042495727539,3.0,1234.0,706,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_{12}-x_5,boston
"[-, x_5, x_12]",(x_5-x_12),34.15042495727539,3.0,1234.0,706,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_5-x_{12},boston
"[-, max, +, 3.94, x_5, 3.94, x_12]","(max((3.94+x_5),3.94)-x_12)",23.76173973083496,7.0,1234.0,706,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(3.94+x_5, 3.94\right)-x_{12}",boston
"[-, max, +, 4.28, x_5, max, x_5, 4.43, x_12]","(max((4.28+x_5),max(x_5,4.43))-x_12)",23.11631965637207,9.0,1234.0,706,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(4.28+x_5, \operatorname{max}\left(x_5, 4.43\right)\right)-x_{12}",boston
"[-, -, x_5, x_12, x_10]",((x_5-x_12)-x_10),29.503374099731445,5.0,1234.0,706,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_5-x_{12}-x_{10},boston
"[-, max, max, +, 3.94, x_5, -, 4.28, x_1, 3.94, x_12]","(max(max((3.94+x_5),(4.28-x_1)),3.94)-x_12)",23.09328269958496,11.0,1234.0,706,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(\operatorname{max}\left(3.94+x_5, 4.28-x_1\right), 3.94\right)-x_{12}",boston
[x_12],x_12,39.54974365234375,1.0,1234.0,707,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_{12},boston
"[-, x_12, x_5]",(x_12-x_5),34.15042495727539,3.0,1234.0,707,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_{12}-x_5,boston
"[log, -, -1.3, x_12]",log(abs((-1.3-x_12))),30.92608070373535,4.0,1234.0,707,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,\ln\left(|-1.3-x_{12}|\right),boston
"[-, max, max, +, x_5, x_6, x_5, max, x_12, x_9, max, +, x_12, x_12, x_12]","(max(max((x_5+x_6),x_5),max(x_12,x_9))-max((x_12+x_12),x_12))",21.79450416564941,15.0,1234.0,707,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(\operatorname{max}\left(x_5+x_6, x_5\right), \operatorname{max}\left(x_{12}, x_9\right)\right)-\operatorname{max}\left(x_{12}+x_{12}, x_{12}\right)",boston
"[-, max, max, *, x_7, x_12, x_3, x_5, x_12]","(max(max((x_7*x_12),x_3),x_5)-x_12)",22.38294792175293,9.0,1234.0,707,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(\operatorname{max}\left(x_7 x_{12}, x_3\right), x_5\right)-x_{12}",boston
"[-, max, max, **3, x_9, x_5, /, max, x_12, x_3, /, 1.4, 0.92, **3, log, -, -3.46, x_12]","(max(max((x_9)**3,x_5),(max(x_12,x_3)/(1.4/0.92)))-(log(abs((-3.46-x_12))))**3)",21.321033477783203,18.0,1234.0,707,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(\operatorname{max}\left({x_9}^3, x_5\right), \frac{\operatorname{max}\left(x_{12}, x_3\right)}{\frac{1.4}{0.92}}\right)-{\ln\left(|-3.46-x_{12}|\right)}^3",boston
"[-, x_12, max, log, x_5, x_5]","(x_12-max(log(abs(x_5)),x_5))",24.88224601745605,6.0,1234.0,707,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"x_{12}-\operatorname{max}\left(\ln\left(|x_5|\right), x_5\right)",boston
"[-, max, log, max, x_10, 1.12, x_5, x_12]","(max(log(abs(max(x_10,1.12))),x_5)-x_12)",23.224987030029297,8.0,1234.0,707,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(\ln\left(|\operatorname{max}\left(x_{10}, 1.12\right)|\right), x_5\right)-x_{12}",boston
"[-, max, x_5, **3, **3, x_3, x_12]","(max(x_5,((x_3)**3)**3)-x_12)",23.511693954467773,7.0,1234.0,707,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(x_5, \left({x_3}^3\right)^3\right)-x_{12}",boston
"[-, max, max, **3, x_9, x_5, /, max, x_9, x_12, /, 1.4, 0.92, x_12]","(max(max((x_9)**3,x_5),(max(x_9,x_12)/(1.4/0.92)))-x_12)",21.96756362915039,14.0,1234.0,707,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(\operatorname{max}\left({x_9}^3, x_5\right), \frac{\operatorname{max}\left(x_9, x_{12}\right)}{\frac{1.4}{0.92}}\right)-x_{12}",boston
"[-, max, max, **3, x_9, x_5, /, max, x_12, x_3, 1.6, **3, log, -, -3.46, x_12]","(max(max((x_9)**3,x_5),(max(x_12,x_3)/1.6))-(log(abs((-3.46-x_12))))**3)",21.506023406982425,16.0,1234.0,707,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(\operatorname{max}\left({x_9}^3, x_5\right), \frac{\operatorname{max}\left(x_{12}, x_3\right)}{1.6}\right)-{\ln\left(|-3.46-x_{12}|\right)}^3",boston
[x_12],x_12,39.54974365234375,1.0,1234.0,708,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_{12},boston
"[-, x_5, x_12]",(x_5-x_12),34.15042495727539,3.0,1234.0,708,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_5-x_{12},boston
"[-, max, x_5, 0.01, x_12]","(max(x_5,0.01)-x_12)",23.704952239990234,5.0,1234.0,708,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(x_5, 0.01\right)-x_{12}",boston
"[-, -, max, x_5, x_10, x_10, x_12]","((max(x_5,x_10)-x_10)-x_12)",21.829931259155277,7.0,1234.0,708,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(x_5, x_{10}\right)-x_{10}-x_{12}",boston
"[-, max, x_5, *, x_0, x_3, +, x_12, *, max, x_7, x_5, x_9]","(max(x_5,(x_0*x_3))-(x_12+(max(x_7,x_5)*x_9)))",20.340240478515625,13.0,1234.0,708,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(x_5, x_0 x_3\right)-x_{12}+\operatorname{max}\left(x_7, x_5\right) x_9",boston
"[-, x_12, x_5]",(x_12-x_5),34.15042495727539,3.0,1234.0,708,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_{12}-x_5,boston
"[-, max, x_5, *, **3, x_0, x_3, +, x_12, *, max, x_10, x_5, x_9]","(max(x_5,((x_0)**3*x_3))-(x_12+(max(x_10,x_5)*x_9)))",19.767602920532227,14.0,1234.0,708,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(x_5, {x_0}^3 x_3\right)-x_{12}+\operatorname{max}\left(x_{10}, x_5\right) x_9",boston
[x_12],x_12,39.54974365234375,1.0,1234.0,709,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_{12},boston
"[+, x_10, x_12]",(x_10+x_12),34.929664611816406,3.0,1234.0,709,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,x_{10}+x_{12},boston
"[-, max, max, x_12, x_10, x_5, +, x_12, x_12]","(max(max(x_12,x_10),x_5)-(x_12+x_12))",22.417695999145508,9.0,1234.0,709,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(\operatorname{max}\left(x_{12}, x_{10}\right), x_5\right)-x_{12}+x_{12}",boston
"[-, max, max, x_9, log, x_12, x_5, +, x_8, x_12]","(max(max(x_9,log(abs(x_12))),x_5)-(x_8+x_12))",21.63802528381348,10.0,1234.0,709,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(\operatorname{max}\left(x_9, \ln\left(|x_{12}|\right)\right), x_5\right)-x_8+x_{12}",boston
"[-, max, max, **3, x_9, x_12, x_5, +, x_12, max, max, x_12, x_11, x_11]","(max(max((x_9)**3,x_12),x_5)-(x_12+max(max(x_12,x_11),x_11)))",21.053449630737305,14.0,1234.0,709,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(\operatorname{max}\left({x_9}^3, x_{12}\right), x_5\right)-x_{12}+\operatorname{max}\left(\operatorname{max}\left(x_{12}, x_{11}\right), x_{11}\right)",boston
"[-, max, x_3, x_5, x_12]","(max(x_3,x_5)-x_12)",23.511693954467773,5.0,1234.0,709,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(x_3, x_5\right)-x_{12}",boston
"[-, max, max, -, x_2, x_12, x_12, x_5, +, x_12, max, x_12, x_11]","(max(max((x_2-x_12),x_12),x_5)-(x_12+max(x_12,x_11)))",21.469257354736328,13.0,1234.0,709,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(\operatorname{max}\left(x_2-x_{12}, x_{12}\right), x_5\right)-x_{12}+\operatorname{max}\left(x_{12}, x_{11}\right)",boston
"[-, max, log, -1.33, x_5, x_12]","(max(log(abs(-1.33)),x_5)-x_12)",22.90715789794922,6.0,1234.0,709,200,50,200,not_spcified,n_nodes,not_specified,not_specified,boston,42,"\operatorname{max}\left(\ln\left(|-1.33|\right), x_5\right)-x_{12}",boston
