parsable_tree,readable_tree,accuracy,interpretability,seed,pop_size,num_gen,num_offsprings,encoder_type,ground_truth_type,sampling,warm-up,data,latex_tree
"[u-, u-, u-, u-, /, 2.74, 3.31]",-(-(-(-((2.74/3.31))))),100.53578186035156,-0.0467614531517028,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\frac{2.74}{3.31}
"[u-, u-, u-, u-, /, x_4, -0.82]",-(-(-(-((x_4/-0.82))))),22.431339263916016,-0.0441563129425048,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\frac{x_{4}}{-0.82}
"[u-, u-, u-, /, -2.7, u-, -2.55]",-(-(-((-2.7/-(-2.55))))),100.53578186035156,-0.0467614531517028,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\frac{2.7}{2.55}
"[u-, *, -0.82, u-, /, x_6, u-, -0.86]",-((-0.82*-((x_6/-(-0.86))))),92.76863861083984,-0.0463716387748718,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,0.82 \left(- \frac{x_{6}}{0.86}\right)
"[u-, u-, u-, u-, /, -2.34, -3.45]",-(-(-(-((-2.34/-3.45))))),100.53578186035156,-0.0467614531517028,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \frac{2.34}{-3.45}
"[u-, *, -0.82, u-, -, **3, x_6, u-, x_4]",-((-0.82*-(((x_6)**3--(x_4))))),13.271806716918944,-0.0301601886749267,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,0.82 \left(- x_{4} - x_{6}^{3}\right)
"[u-, u-, u-, /, x_4, u-, -2.55]",-(-(-((x_4/-(-2.55))))),22.431339263916016,-0.0441563129425048,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \frac{x_{4}}{2.55}
"[u-, u-, u-, /, x_4, u-, 0.5]",-(-(-((x_4/-(0.5))))),22.431339263916016,-0.0441563129425048,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \frac{x_{4}}{-0.5}
"[u-, u-, u-, u-, /, x_4, 2.74]",-(-(-(-((x_4/2.74))))),22.431339263916016,-0.0441563129425048,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\frac{x_{4}}{2.74}
"[u-, u-, u-, /, -3.12, exp, x_6]",-(-(-((-3.12/exp(x_6))))),92.20555114746094,-0.0444318354129791,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\frac{3.12}{e^{x_{6}}}
"[u-, u-, u-, /, -3.12, u-, 0.57]",-(-(-((-3.12/-(0.57))))),100.53578186035156,-0.0467614531517028,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\frac{3.12}{-0.57}
"[u-, u-, u-, /, -2.7, u-, x_4]",-(-(-((-2.7/-(x_4))))),22.431339263916016,-0.0441563129425048,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\frac{2.7}{\left(-1\right) x_{4}}
"[u-, u-, +, x_6, u-, *, -2.55, x_4]",-(-((x_6+-((-2.55*x_4))))),13.975756645202637,-0.0385882630944252,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,2.55 x_{4} + x_{6}
"[u-, u-, u-, /, -2.7, u-, -0.86]",-(-(-((-2.7/-(-0.86))))),100.53578186035156,-0.0467614531517028,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\frac{2.7}{0.86}
"[exp, u-, u-, -, **3, x_6, u-, x_4]",exp(-(-(((x_6)**3--(x_4))))),12.224775314331056,-0.0266348272562026,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{x_{4} + x_{6}^{3}}
"[u-, u-, u-, /, -2.7, u-, -2.7]",-(-(-((-2.7/-(-2.7))))),100.53578186035156,-0.0467614531517028,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\frac{2.7}{2.7}
"[u-, *, x_6, u-, u-, /, 2.74, -3.45]",-((x_6*-(-((2.74/-3.45))))),92.76863861083984,-0.0463716387748718,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \frac{2.74}{-3.45} x_{6}
"[u-, u-, u-, /, -2.7, u-, -3.44]",-(-(-((-2.7/-(-3.44))))),100.53578186035156,-0.0467614531517028,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\frac{2.7}{3.44}
"[u-, u-, u-, /, 3.31, u-, -3.44]",-(-(-((3.31/-(-3.44))))),100.53578186035156,-0.0467614531517028,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \frac{3.31}{3.44}
"[u-, u-, u-, /, -2.7, u-, -1.54]",-(-(-((-2.7/-(-1.54))))),100.53578186035156,-0.0467614531517028,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\frac{2.7}{1.54}
"[u-, *, x_6, u-, /, -2.7, u-, 3.8]",-((x_6*-((-2.7/-(3.8))))),92.76863861083984,-0.0463716387748718,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \frac{2.7}{-3.8} x_{6}
"[u-, u-, u-, u-, /, -2.7, -2.52]",-(-(-(-((-2.7/-2.52))))),100.53578186035156,-0.0467614531517028,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \frac{2.7}{-2.52}
"[u-, u-, u-, /, -2.7, u-, -4.31]",-(-(-((-2.7/-(-4.31))))),100.53578186035156,-0.0467614531517028,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\frac{2.7}{4.31}
"[u-, u-, u-, u-, /, x_4, -2.52]",-(-(-(-((x_4/-2.52))))),22.431339263916016,-0.0441563129425048,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\frac{x_{4}}{-2.52}
"[u-, *, u-, u-, /, x_6, 1.79, 4.99]",-((-(-((x_6/1.79)))*4.99)),92.76863861083984,-0.0463716387748718,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\left(-1\right) \frac{x_{6}}{1.79} \cdot 4.99
"[u-, u-, u-, u-, /, 0.5, -3.45]",-(-(-(-((0.5/-3.45))))),100.53578186035156,-0.0467614531517028,207,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\frac{0.5}{-3.45}
"[u-, **3, **2, sqrt, u-, x_3]",-(((sqrt(abs(-(x_3))))**2)**3),21.977184295654297,-0.1608761698007583,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \left(\left(\sqrt{\left|{x_{3}}\right|}\right)^{2}\right)^{3}
"[u-, u-, u-, cos, **2, x_3]",-(-(-(cos((x_3)**2)))),22.010400772094727,-0.1620105504989624,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \cos{\left(x_{3}^{2} \right)}
"[u-, u-, cos, **3, u-, x_3]",-(-(cos((-(x_3))**3))),22.28254127502441,-0.1629378795623779,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\cos{\left(\left(- x_{3}\right)^{3} \right)}
"[u-, **3, sqrt, u-, **2, x_3]",-((sqrt(abs(-((x_3)**2))))**3),21.977184295654297,-0.1608761698007583,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \left(\sqrt{\left|{x_{3}^{2}}\right|}\right)^{3}
"[u-, u-, u-, u-, u-, x_3]",-(-(-(-(-(x_3))))),26.744340896606445,-0.1677691042423248,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- x_{3}
"[u-, u-, u-, u-, u-, x_2]",-(-(-(-(-(x_2))))),79.71253967285156,-0.1692924797534942,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- x_{2}
"[u-, u-, u-, u-, u-, x_4]",-(-(-(-(-(x_4))))),22.431339263916016,-0.1665529310703277,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- x_{4}
"[**3, u-, u-, u-, **, 3.77, x_3]",(-(-(-((3.77**x_3)))))**3,22.397953033447266,-0.1630869656801223,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\left(- 3.77^{x_{3}}\right)^{3}
"[u-, u-, cos, **3, sqrt, x_3]",-(-(cos((sqrt(abs(x_3)))**3))),21.972139358520508,-0.1600947976112365,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\cos{\left(\left(\sqrt{\left|{x_{3}}\right|}\right)^{3} \right)}
"[u-, u-, sin, exp, sqrt, x_3]",-(-(sin(exp(sqrt(abs(x_3)))))),21.884389877319336,-0.1595677584409713,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\sin{\left(e^{\sqrt{\left|{x_{3}}\right|}} \right)}
"[+, *, u-, u-, sqrt, x_6, **3, x_6, x_4]",((-(-(sqrt(abs(x_6))))*(x_6)**3)+x_4),13.74616241455078,-0.1549499034881591,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,x_{4} + x_{6}^{3} \sqrt{\left|{x_{6}}\right|}
"[/, cos, log, **2, x_3, u-, u-, u-, u-, 3.77]",(cos(log(abs((x_3)**2)))/-(-(-(-(3.77))))),20.835119247436523,-0.1595410853624344,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\frac{\cos{\left(\log{\left(\left|{x_{3}^{2}}\right| \right)} \right)}}{3.77}
"[+, *, cos, u-, **3, x_3, **3, x_6, x_4]",((cos(-((x_3)**3))*(x_6)**3)+x_4),12.64084529876709,-0.149836465716362,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,x_{4} + x_{6}^{3} \cos{\left(- x_{3}^{3} \right)}
"[u-, u-, u-, u-, u-, x_0]",-(-(-(-(-(x_0))))),61.57371139526367,-0.1684715300798416,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- x_{0}
"[+, *, cos, u-, u-, x_3, **3, x_6, x_4]",((cos(-(-(x_3)))*(x_6)**3)+x_4),12.828505516052246,-0.1516305953264236,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,x_{4} + x_{6}^{3} \cos{\left(x_{3} \right)}
"[+, *, cos, u-, u-, -0.25, **3, x_6, x_4]",((cos(-(-(-0.25)))*(x_6)**3)+x_4),13.253941535949709,-0.1522889733314514,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,x_{4} + x_{6}^{3} \cos{\left(-0.25 \right)}
"[+, *, cos, u-, sin, x_4, **3, x_6, x_4]",((cos(-(sin(x_4)))*(x_6)**3)+x_4),12.618803024291992,-0.1454657912254333,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,x_{4} + x_{6}^{3} \cos{\left(- \sin{\left(x_{4} \right)} \right)}
"[+, *, cos, u-, **3, x_4, **3, x_6, x_4]",((cos(-((x_4)**3))*(x_6)**3)+x_4),12.630241394042969,-0.1472626328468322,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,x_{4} + x_{6}^{3} \cos{\left(- x_{4}^{3} \right)}
"[u-, u-, +, *, cos, x_4, **3, x_6, sin, x_4]",-(-(((cos(x_4)*(x_6)**3)+sin(x_4)))),12.37441062927246,-0.1388887465000152,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,x_{6}^{3} \cos{\left(x_{4} \right)} + \sin{\left(x_{4} \right)}
"[u-, +, u-, u-, u-, x_6, u-, u-, **, 4.28, x_3]",-((-(-(-(x_6)))+-(-((4.28**x_3))))),14.75235366821289,-0.1576318591833114,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- 4.28^{x_{3}} + x_{6}
"[u-, +, **3, x_6, x_4]",-(((x_6)**3+x_4)),13.271806716918944,-0.1542240530252456,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- x_{4} - x_{6}^{3}
"[u-, +, *, cos, u-, x_3, **3, x_6, x_4]",-(((cos(-(x_3))*(x_6)**3)+x_4)),12.828505516052246,-0.1516305953264236,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- x_{4} - x_{6}^{3} \cos{\left(- x_{3} \right)}
"[u-, u-, u-, u-, u-, x_1]",-(-(-(-(-(x_1))))),57.04818344116211,-0.1682199388742447,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- x_{1}
"[u-, u-, u-, -, log, x_4, x_2]",-(-(-((log(abs(x_4))-x_2)))),19.91425132751465,-0.1591931730508804,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,x_{2} - \log{\left(\left|{x_{4}}\right| \right)}
"[u-, u-, **2, **3, sqrt, x_3]",-(-(((sqrt(abs(x_3)))**3)**2)),21.977184295654297,-0.1608761698007583,208,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\left(\left(\sqrt{\left|{x_{3}}\right|}\right)^{3}\right)^{2}
"[exp, sin, u-, sin, exp, x_2]",exp(sin(-(sin(exp(x_2))))),69.5119857788086,-0.0777031183242797,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{\sin{\left(- \sin{\left(e^{x_{2}} \right)} \right)}}
"[exp, sin, exp, sin, exp, x_4]",exp(sin(exp(sin(exp(x_4))))),22.431339263916016,-0.0757908448576927,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{\sin{\left(e^{\sin{\left(e^{x_{4}} \right)}} \right)}}
"[exp, exp, sin, sin, exp, x_4]",exp(exp(sin(sin(exp(x_4))))),22.431339263916016,-0.0757908448576927,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{e^{\sin{\left(\sin{\left(e^{x_{4}} \right)} \right)}}}
"[exp, sin, exp, exp, **3, x_2]",exp(sin(exp(exp((x_2)**3)))),67.35033416748047,-0.0759837925434112,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{\sin{\left(e^{e^{x_{2}^{3}}} \right)}}
"[exp, exp, u-, sin, exp, x_2]",exp(exp(-(sin(exp(x_2))))),69.57552337646484,-0.0781167149543762,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{e^{- \sin{\left(e^{x_{2}} \right)}}}
"[exp, sin, exp, exp, sin, x_4]",exp(sin(exp(exp(sin(x_4))))),22.431339263916016,-0.0757908448576927,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{\sin{\left(e^{e^{\sin{\left(x_{4} \right)}}} \right)}}
"[sin, exp, exp, sin, exp, x_4]",sin(exp(exp(sin(exp(x_4))))),22.431339263916016,-0.0757908448576927,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\sin{\left(e^{e^{\sin{\left(e^{x_{4}} \right)}}} \right)}
"[sin, exp, exp, exp, sin, x_4]",sin(exp(exp(exp(sin(x_4))))),22.431339263916016,-0.0757908448576927,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\sin{\left(e^{e^{e^{\sin{\left(x_{4} \right)}}}} \right)}
"[u-, +, u-, exp, **3, x_6, cos, exp, exp, x_4]",-((-(exp((x_6)**3))+cos(exp(exp(x_4))))),13.22712230682373,-0.0637889355421066,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{x_{6}^{3}} - \cos{\left(e^{e^{x_{4}}} \right)}
"[sin, sin, exp, exp, exp, x_4]",sin(sin(exp(exp(exp(x_4))))),22.431339263916016,-0.0757908448576927,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\sin{\left(\sin{\left(e^{e^{e^{x_{4}}}} \right)} \right)}
"[**, u-, exp, sin, exp, x_2, exp, u-, u-, sin, x_4]",(-(exp(sin(exp(x_2))))**exp(-(-(sin(x_4))))),21.363039016723636,-0.075101688504219,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \left(e^{\sin{\left(e^{x_{2}} \right)}}\right)^{e^{\sin{\left(x_{4} \right)}}}
"[u-, /, sin, u-, exp, x_2, x_4]",-((sin(-(exp(x_2)))/x_4)),17.391813278198242,-0.0745327696204185,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \frac{\sin{\left(- e^{x_{2}} \right)}}{x_{4}}
"[exp, exp, sin, exp, sin, x_4]",exp(exp(sin(exp(sin(x_4))))),22.431339263916016,-0.0757908448576927,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{e^{\sin{\left(e^{\sin{\left(x_{4} \right)}} \right)}}}
"[u-, /, +, sin, x_6, +, sin, x_2, 2.32, x_4]",-(((sin(x_6)+(sin(x_2)+2.32))/x_4)),9.199990272521973,-0.0504418909549713,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \frac{\sin{\left(x_{2} \right)} + \sin{\left(x_{6} \right)} + 2.32}{x_{4}}
"[exp, sin, sin, exp, exp, x_4]",exp(sin(sin(exp(exp(x_4))))),22.431339263916016,-0.0757908448576927,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{\sin{\left(\sin{\left(e^{e^{x_{4}}} \right)} \right)}}
"[**, u-, exp, sin, exp, x_2, exp, u-, u-, x_4]",(-(exp(sin(exp(x_2))))**exp(-(-(x_4)))),20.047815322875977,-0.074989914894104,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \left(e^{\sin{\left(e^{x_{2}} \right)}}\right)^{e^{x_{4}}}
"[exp, -, sin, exp, sin, x_6, u-, exp, exp, x_4]",exp((sin(exp(sin(x_6)))--(exp(exp(x_4))))),13.680874824523926,-0.0698217898607254,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{- \left(-1\right) e^{e^{x_{4}}} + \sin{\left(e^{\sin{\left(x_{6} \right)}} \right)}}
"[sin, exp, sin, exp, exp, x_4]",sin(exp(sin(exp(exp(x_4))))),22.431339263916016,-0.0757908448576927,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,\sin{\left(e^{\sin{\left(e^{e^{x_{4}}} \right)}} \right)}
"[u-, /, +, sin, x_2, +, sin, x_6, 2.32, x_4]",-(((sin(x_2)+(sin(x_6)+2.32))/x_4)),9.199990272521973,-0.0504418909549713,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \frac{\sin{\left(x_{2} \right)} + \sin{\left(x_{6} \right)} + 2.32}{x_{4}}
"[-, -, exp, sin, x_4, /, +, sin, x_2, sin, x_6, x_4, /, +, sin, **3, x_6, 2.32, x_4]",((exp(sin(x_4))-((sin(x_2)+sin(x_6))/x_4))-((sin((x_6)**3)+2.32)/x_4)),8.553695678710938,-0.0315392389893531,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{\sin{\left(x_{4} \right)}} - \frac{\sin{\left(x_{2} \right)} + \sin{\left(x_{6} \right)}}{x_{4}} - \frac{\sin{\left(x_{6}^{3} \right)} + 2.32}{x_{4}}
"[u-, /, sin, u-, exp, x_6, x_4]",-((sin(-(exp(x_6)))/x_4)),14.890321731567385,-0.0716858655214309,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- \frac{\sin{\left(- e^{x_{6}} \right)}}{x_{4}}
"[exp, exp, exp, sin, sin, x_4]",exp(exp(exp(sin(sin(x_4))))),22.431339263916016,-0.0757908448576927,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{e^{e^{\sin{\left(\sin{\left(x_{4} \right)} \right)}}}}
"[-, -, exp, u-, *, 4.69, x_7, /, +, sin, x_2, sin, x_6, x_4, /, +, sin, *, x_2, x_2, 2.32, x_4]",((exp(-((4.69*x_7)))-((sin(x_2)+sin(x_6))/x_4))-((sin((x_2*x_2))+2.32)/x_4)),8.896414756774902,-0.0407723523676395,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,e^{- 4.69 x_{7}} - \frac{\sin{\left(x_{2} \right)} + \sin{\left(x_{6} \right)}}{x_{4}} - \frac{\sin{\left(x_{2} x_{2} \right)} + 2.32}{x_{4}}
"[-, -, u-, exp, exp, x_4, /, +, sin, x_2, sin, x_6, x_4, /, +, sin, *, x_2, x_2, 2.32, x_4]",((-(exp(exp(x_4)))-((sin(x_2)+sin(x_6))/x_4))-((sin((x_2*x_2))+2.32)/x_4)),8.896415710449219,-0.0455192178487777,209,256,50,256,counts,neuralnet_counts_elastic_model,not_specified,elastic_model,heating,- e^{e^{x_{4}}} - \frac{\sin{\left(x_{2} \right)} + \sin{\left(x_{6} \right)}}{x_{4}} - \frac{\sin{\left(x_{2} x_{2} \right)} + 2.32}{x_{4}}
