parsable_tree,readable_tree,accuracy,interpretability,seed,pop_size,num_gen,num_offsprings,encoder_type,ground_truth_type,sampling,warm-up,data,latex_tree
[x_4],x_4,22.431339263916016,-78.9000015258789,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,x_{4}
"[+, +, x_6, +, x_6, *, +, x_6, x_2, 2.53, **3, -, -, 1.87, 3.73, *, x_3, x_3]",((x_6+(x_6+((x_6+x_2)*2.53)))+(((1.87-3.73)-(x_3*x_3)))**3),9.970722198486328,-63.09999847412109,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,x_{6} + x_{6} + \left(x_{2} + x_{6}\right) 2.53 + \left(- x_{3} x_{3} - 3.73 + 1.87\right)^{3}
"[+, +, x_6, +, *, +, x_6, 1.7, 2.53, *, +, x_6, x_2, 2.53, log, -, -, /, 1.7, x_4, +, 1.7, x_3, x_4]",((x_6+(((x_6+1.7)*2.53)+((x_6+x_2)*2.53)))+log(abs((((1.7/x_4)-(1.7+x_3))-x_4)))),9.806099891662598,-60.400001525878906,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,x_{6} + \left(x_{2} + x_{6}\right) 2.53 + \left(x_{6} + 1.7\right) 2.53 + \log{\left(\left|{x_{3} + x_{4} + 1.7 - \frac{1.7}{x_{4}}}\right| \right)}
"[+, +, x_6, +, -, +, -1.69, x_6, x_4, *, +, x_6, x_2, 2.53, **3, -, -, 1.87, 3.73, *, x_3, x_3]",((x_6+(((-1.69+x_6)-x_4)+((x_6+x_2)*2.53)))+(((1.87-3.73)-(x_3*x_3)))**3),9.85053539276123,-61.29999923706055,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,- x_{4} + x_{6} + x_{6} + \left(x_{2} + x_{6}\right) 2.53 + \left(- x_{3} x_{3} - 3.73 + 1.87\right)^{3} - 1.69
"[-, x_0, -, +, *, 4.94, x_4, x_6, +, x_4, -1.36]",(x_0-(((4.94*x_4)+x_6)-(x_4+-1.36))),10.012045860290527,-74.4000015258789,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,x_{0} - \left(4.94 x_{4} + x_{6} - \left(x_{4} - 1.36\right)\right)
"[+, +, x_6, +, -, +, 4.94, x_6, x_4, *, +, x_6, x_2, 2.53, **3, -, -, 1.87, 3.73, *, x_3, x_3]",((x_6+(((4.94+x_6)-x_4)+((x_6+x_2)*2.53)))+(((1.87-3.73)-(x_3*x_3)))**3),9.85053539276123,-61.29999923706055,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,- x_{4} + x_{6} + x_{6} + \left(x_{2} + x_{6}\right) 2.53 + \left(- x_{3} x_{3} - 3.73 + 1.87\right)^{3} + 4.94
"[+, +, x_6, +, *, +, x_6, 1.7, 2.53, *, +, x_6, x_2, 2.53, log, -, max, *, 1.23, x_6, **3, x_3, /, -0.09, x_4]","((x_6+(((x_6+1.7)*2.53)+((x_6+x_2)*2.53)))+log(abs((max((1.23*x_6),(x_3)**3)-(-0.09/x_4)))))",9.528319358825684,-43.900001525878906,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,"x_{6} + \left(x_{2} + x_{6}\right) 2.53 + \left(x_{6} + 1.7\right) 2.53 + \log{\left(\left|{\max\left(x_{3}^{3}, 1.23 x_{6}\right) - - \frac{0.09}{x_{4}}}\right| \right)}"
"[+, +, x_6, +, -, +, -1.69, x_6, *, x_7, x_6, *, +, x_6, x_2, 2.53, log, -, -, /, 1.7, x_4, x_0, **3, 4.02]",((x_6+(((-1.69+x_6)-(x_7*x_6))+((x_6+x_2)*2.53)))+log(abs((((1.7/x_4)-x_0)-(4.02)**3)))),9.656232833862305,-51.79999923706055,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,- x_{6} x_{7} + x_{6} + x_{6} + \left(x_{2} + x_{6}\right) 2.53 + \log{\left(\left|{x_{0} + 64.96 - \frac{1.7}{x_{4}}}\right| \right)} - 1.69
"[+, x_1, +, *, 4.94, x_4, x_6]",(x_1+((4.94*x_4)+x_6)),10.99502944946289,-76.19999694824219,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,x_{1} + 4.94 x_{4} + x_{6}
"[-, -, log, x_4, -, +, x_2, x_6, 1.73, +, *, +, x_6, 1.7, 2.53, *, +, x_6, x_2, 2.53]",((log(abs(x_4))-((x_2+x_6)-1.73))-(((x_6+1.7)*2.53)+((x_6+x_2)*2.53))),9.921947479248049,-62.20000076293945,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,- (\left(x_{2} + x_{6}\right) 2.53 + \left(x_{6} + 1.7\right) 2.53) - \left(x_{2} + x_{6} - 1.73\right) + \log{\left(\left|{x_{4}}\right| \right)}
"[+, +, x_6, +, *, +, x_6, 1.7, 2.53, *, +, x_6, x_2, 2.53, log, -, max, *, x_6, x_6, **3, x_3, /, -0.09, x_4]","((x_6+(((x_6+1.7)*2.53)+((x_6+x_2)*2.53)))+log(abs((max((x_6*x_6),(x_3)**3)-(-0.09/x_4)))))",9.528319358825684,-43.900001525878906,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,"x_{6} + \left(x_{2} + x_{6}\right) 2.53 + \left(x_{6} + 1.7\right) 2.53 + \log{\left(\left|{\max\left(x_{3}^{3}, x_{6} x_{6}\right) - - \frac{0.09}{x_{4}}}\right| \right)}"
"[+, *, 3.73, x_4, x_6]",((3.73*x_4)+x_6),14.509702682495115,-77.0999984741211,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,3.73 x_{4} + x_{6}
