parsable_tree,readable_tree,accuracy,interpretability,ground_truth_value,seed,pop_size,num_gen,num_offsprings,encoder_type,ground_truth_type,sampling,warm-up,data,split_seed,latex_tree,problem
"[+, -, *, 1.87, x_4, -, 1.87, -, x_6, x_3, +, +, 3.43, x_1, x_4]",(((1.87*x_4)-(1.87-(x_6-x_3)))+((3.43+x_1)+x_4)),9.600408554077148,-72.5999984741211,1234.0,701,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,1.87\times x_4-1.87-x_6-x_3+3.43+x_1+x_4,heating
"[+, -, *, 2.56, x_4, 1.87, x_6]",(((2.56*x_4)-1.87)+x_6),13.971264839172363,-76.19999694824219,1234.0,701,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,2.56\times x_4-1.87+x_6,heating
"[+, -, +, x_3, x_1, -, x_3, x_4, -, +, x_4, x_6, x_3]",(((x_3+x_1)-(x_3-x_4))+((x_4+x_6)-x_3)),9.756271362304688,-73.5,1234.0,701,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_3+x_1-x_3-x_4+x_4+x_6-x_3,heating
[x_4],x_4,22.431339263916016,-78.9000015258789,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4,heating
"[+, /, x_6, -0.57, *, -3.64, x_4]",((x_6/-0.57)+(-3.64*x_4)),14.669061660766602,-76.19999694824219,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,\frac{x_6}{-0.57}-3.64\times x_4,heating
"[+, +, /, x_6, -0.57, x_0, -, -, *, x_2, x_1, +, x_2, x_6, **3, -, x_4, x_3]",(((x_6/-0.57)+x_0)+(((x_2*x_1)-(x_2+x_6))-((x_4-x_3))**3)),8.580647468566895,-63.09999847412109,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,\frac{x_6}{-0.57}+x_0+x_2 x_1-x_2+x_6-\left(x_4-x_3\right)^3,heating
"[+, +, /, x_6, -0.57, x_4, -, -, max, x_1, x_0, +, x_2, x_6, **3, -, x_4, x_3]","(((x_6/-0.57)+x_4)+((max(x_1,x_0)-(x_2+x_6))-((x_4-x_3))**3))",8.566516876220703,-59.70000076293945,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,"\frac{x_6}{-0.57}+x_4+\operatorname{max}\left(x_1, x_0\right)-x_2+x_6-\left(x_4-x_3\right)^3",heating
"[+, /, x_6, -0.57, -, -, -3.25, +, x_2, x_6, **3, -, x_4, x_3]",((x_6/-0.57)+((-3.25-(x_2+x_6))-((x_4-x_3))**3)),9.598943710327148,-64.9000015258789,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,\frac{x_6}{-0.57}-3.25-x_2+x_6-\left(x_4-x_3\right)^3,heating
"[+, -, x_6, *, x_4, x_4, +, x_1, -, x_4, x_3]",((x_6-(x_4*x_4))+(x_1+(x_4-x_3))),9.756271362304688,-74.4000015258789,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_6-x_4 x_4+x_1+x_4-x_3,heating
"[+, -, -, x_4, +, x_2, x_6, **3, -, x_4, x_3, +, /, x_6, -0.57, -3.25]",(((x_4-(x_2+x_6))-((x_4-x_3))**3)+((x_6/-0.57)+-3.25)),9.369956016540527,-64.0,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4-x_2+x_6-\left(x_4-x_3\right)^3+\frac{x_6}{-0.57}-3.25,heating
"[+, x_4, +, x_4, x_6]",(x_4+(x_4+x_6)),14.902466773986816,-77.0999984741211,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4+x_4+x_6,heating
"[+, +, +, x_2, *, 2.8, x_4, x_0, x_6]",(((x_2+(2.8*x_4))+x_0)+x_6),11.897586822509766,-75.30000305175781,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_2+2.8\times x_4+x_0+x_6,heating
"[+, -, -, x_4, +, x_2, x_6, **3, -, x_4, x_3, +, /, x_6, -0.57, 0.46]",(((x_4-(x_2+x_6))-((x_4-x_3))**3)+((x_6/-0.57)+0.46)),9.369956016540527,-64.0,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4-x_2+x_6-\left(x_4-x_3\right)^3+\frac{x_6}{-0.57}+0.46,heating
[x_4],x_4,22.431339263916016,-78.9000015258789,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4,heating
"[+, x_6, *, x_4, 4.16]",(x_6+(x_4*4.16)),14.892580032348633,-77.0999984741211,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_6+x_4\times4.16,heating
"[+, +, x_4, -, x_6, x_1, x_2]",((x_4+(x_6-x_1))+x_2),13.606904983520508,-76.19999694824219,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4+x_6-x_1+x_2,heating
"[+, +, -, x_4, x_3, +, -, x_6, x_1, x_4, +, -, x_4, x_0, -, -, x_3, x_3, x_0]",(((x_4-x_3)+((x_6-x_1)+x_4))+((x_4-x_0)+((x_3-x_3)-x_0))),9.289216995239258,-70.80000305175781,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4-x_3+x_6-x_1+x_4+x_4-x_0+x_3-x_3-x_0,heating
"[+, +, -, x_4, x_3, +, x_4, x_6, x_1]",(((x_4-x_3)+(x_4+x_6))+x_1),9.756271362304688,-75.30000305175781,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4-x_3+x_4+x_6+x_1,heating
"[+, +, -, x_6, x_3, x_4, +, -, x_4, x_0, x_4]",(((x_6-x_3)+x_4)+((x_4-x_0)+x_4)),9.312015533447266,-74.4000015258789,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_6-x_3+x_4+x_4-x_0+x_4,heating
"[+, +, -, x_4, x_3, +, -, x_4, x_0, x_4, x_6]",(((x_4-x_3)+((x_4-x_0)+x_4))+x_6),9.312015533447266,-74.4000015258789,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4-x_3+x_4-x_0+x_4+x_6,heating
"[+, +, -, x_4, x_3, +, -, x_6, x_3, x_4, +, -, x_3, x_0, /, -, x_4, x_6, max, x_7, 3.89]","(((x_4-x_3)+((x_6-x_3)+x_4))+((x_3-x_0)+((x_4-x_6)/max(x_7,3.89))))",9.094202041625977,-62.0,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,"x_4-x_3+x_6-x_3+x_4+x_3-x_0+\frac{x_4-x_6}{\operatorname{max}\left(x_7, 3.89\right)}",heating
[x_4],x_4,22.431339263916016,-78.9000015258789,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4,heating
"[-, -, x_3, x_6, x_4]",((x_3-x_6)-x_4),15.57803726196289,-77.0999984741211,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_3-x_6-x_4,heating
"[-, x_4, +, x_0, -, -, x_3, x_6, x_4]",(x_4-(x_0+((x_3-x_6)-x_4))),9.405673027038574,-75.30000305175781,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4-x_0+x_3-x_6-x_4,heating
"[-, -, -, x_3, x_6, x_4, x_4]",(((x_3-x_6)-x_4)-x_4),14.710030555725098,-76.19999694824219,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_3-x_6-x_4-x_4,heating
"[-, x_4, -, -, x_3, x_6, x_4]",(x_4-((x_3-x_6)-x_4)),14.710030555725098,-76.19999694824219,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4-x_3-x_6-x_4,heating
"[-, +, -, x_6, x_0, *, x_4, +, x_6, 3.42, -, x_3, x_6]",(((x_6-x_0)+(x_4*(x_6+3.42)))-(x_3-x_6)),8.770008087158203,-73.5,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_6-x_0+x_4 \left(x_6+3.42\right)-x_3-x_6,heating
[x_4],x_4,22.431339263916016,-78.9000015258789,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4,heating
"[-, +, x_4, x_6, -, x_1, x_2]",((x_4+x_6)-(x_1-x_2)),13.606904983520508,-76.19999694824219,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4+x_6-x_1-x_2,heating
"[+, +, **3, x_6, *, -, x_0, x_2, -0.07, x_4]",(((x_6)**3+((x_0-x_2)*-0.07))+x_4),8.929214477539062,-66.69999694824219,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,{x_6}^3+\left(x_0-x_2\right)\times-0.07+x_4,heating
"[+, +, x_6, x_4, x_4]",((x_6+x_4)+x_4),14.902466773986816,-77.0999984741211,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_6+x_4+x_4,heating
"[+, +, -, +, -0.01, x_4, x_3, -3.37, +, -, x_4, x_4, +, -, x_6, x_0, +, x_4, x_4]",((((-0.01+x_4)-x_3)+-3.37)+((x_4-x_4)+((x_6-x_0)+(x_4+x_4)))),9.312015533447266,-70.80000305175781,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,-0.01+x_4-x_3-3.37+x_4-x_4+x_6-x_0+x_4+x_4,heating
"[+, +, x_4, -, -, x_6, x_0, x_3, x_4]",((x_4+((x_6-x_0)-x_3))+x_4),9.405673027038574,-75.30000305175781,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4+x_6-x_0-x_3+x_4,heating
[x_4],x_4,22.431339263916016,-78.9000015258789,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4,heating
"[+, +, x_4, x_4, x_6]",((x_4+x_4)+x_6),14.902466773986816,-77.0999984741211,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4+x_4+x_6,heating
"[+, x_3, -, -, -, x_3, x_1, x_6, x_4]",(x_3+(((x_3-x_1)-x_6)-x_4)),11.02369213104248,-75.30000305175781,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_3+x_3-x_1-x_6-x_4,heating
"[-, -, +, x_7, -, x_2, x_4, *, -, 3.74, x_6, +, 3.0, x_0, +, *, -, -1.22, x_6, +, 3.0, x_4, log, x_4]",(((x_7+(x_2-x_4))-((3.74-x_6)*(3.0+x_0)))-(((-1.22-x_6)*(3.0+x_4))+log(abs(x_4)))),8.662264823913574,-60.400001525878906,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_7+x_2-x_4-\left(3.74-x_6\right) \left(3.0+x_0\right)-\left(-1.22-x_6\right) \left(3.0+x_4\right)+\ln\left(|x_4|\right),heating
"[-, -, -, x_3, x_4, x_6, x_4]",(((x_3-x_4)-x_6)-x_4),14.710030555725098,-76.19999694824219,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_3-x_4-x_6-x_4,heating
"[+, +, x_6, x_4, x_4]",((x_6+x_4)+x_4),14.902466773986816,-77.0999984741211,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_6+x_4+x_4,heating
"[+, -, x_3, x_4, -, +, -, x_0, x_6, **3, x_3, /, x_4, 1.87]",((x_3-x_4)+(((x_0-x_6)+(x_3)**3)-(x_4/1.87))),9.029752731323242,-64.9000015258789,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_3-x_4+x_0-x_6+{x_3}^3-\frac{x_4}{1.87},heating
"[+, x_3, -, -, x_0, x_6, +, +, x_4, x_4, x_4]",(x_3+((x_0-x_6)-((x_4+x_4)+x_4))),9.312015533447266,-74.4000015258789,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_3+x_0-x_6-x_4+x_4+x_4,heating
[x_4],x_4,22.431339263916016,-78.9000015258789,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4,heating
"[+, x_4, -, x_6, -, x_3, x_4]",(x_4+(x_6-(x_3-x_4))),14.710030555725098,-76.19999694824219,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4+x_6-x_3-x_4,heating
"[+, x_4, +, x_4, x_6]",(x_4+(x_4+x_6)),14.902466773986816,-77.0999984741211,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4+x_4+x_6,heating
"[-, x_6, -, +, -, x_3, x_4, x_3, x_1]",(x_6-(((x_3-x_4)+x_3)-x_1)),11.02369213104248,-75.30000305175781,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_6-x_3-x_4+x_3-x_1,heating
"[-, x_3, -, +, x_4, +, x_1, x_6, x_3]",(x_3-((x_4+(x_1+x_6))-x_3)),11.02369213104248,-75.30000305175781,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_3-x_4+x_1+x_6-x_3,heating
"[-, x_6, -, -, x_3, x_4, x_4]",(x_6-((x_3-x_4)-x_4)),14.710030555725098,-76.19999694824219,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_6-x_3-x_4-x_4,heating
"[-, x_6, -, -, +, x_0, x_3, *, 1.44, x_4, x_4]",(x_6-(((x_0+x_3)-(1.44*x_4))-x_4)),8.941492080688477,-74.4000015258789,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_6-x_0+x_3-1.44\times x_4-x_4,heating
"[-, max, -, x_3, **3, x_6, -, -, x_3, x_4, x_4, -, +, x_4, x_6, x_0]","(max((x_3-(x_6)**3),((x_3-x_4)-x_4))-((x_4+x_6)-x_0))",8.06651782989502,-56.09999847412109,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,"\operatorname{max}\left(x_3-{x_6}^3, x_3-x_4-x_4\right)-x_4+x_6-x_0",heating
"[-, x_3, +, x_4, +, x_4, x_6]",(x_3-(x_4+(x_4+x_6))),14.710030555725098,-76.19999694824219,1234.0,707,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_3-x_4+x_4+x_6,heating
[x_4],x_4,22.431339263916016,-78.9000015258789,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4,heating
"[+, -, 1.87, *, -, x_1, 3.3, x_4, x_6]",((1.87-((x_1-3.3)*x_4))+x_6),13.250910758972168,-75.30000305175781,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,1.87-\left(x_1-3.3\right) x_4+x_6,heating
"[-, +, x_4, +, x_6, x_4, x_3]",((x_4+(x_6+x_4))-x_3),14.710030555725098,-76.19999694824219,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4+x_6+x_4-x_3,heating
"[+, -, /, +, x_6, 1.06, +, x_3, x_1, *, 4.02, x_4, -, *, -, x_1, 3.3, +, x_6, x_4, +, x_4, +, x_0, x_2]",((((x_6+1.06)/(x_3+x_1))-(4.02*x_4))+(((x_1-3.3)*(x_6+x_4))-(x_4+(x_0+x_2)))),7.224463939666748,-68.0999984741211,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,\frac{x_6+1.06}{x_3+x_1}-4.02\times x_4+\left(x_1-3.3\right) \left(x_6+x_4\right)-x_4+x_0+x_2,heating
"[+, -, /, +, x_6, 1.06, +, x_3, x_1, -, x_4, x_3, -, *, -, x_6, 3.3, +, x_6, x_4, +, -, x_4, x_6, +, x_0, x_2]",((((x_6+1.06)/(x_3+x_1))-(x_4-x_3))+(((x_6-3.3)*(x_6+x_4))-((x_4-x_6)+(x_0+x_2)))),6.563569068908691,-67.19999694824219,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,\frac{x_6+1.06}{x_3+x_1}-x_4-x_3+\left(x_6-3.3\right) \left(x_6+x_4\right)-x_4-x_6+x_0+x_2,heating
"[+, -, /, +, x_1, 1.06, +, x_3, x_1, *, x_6, x_4, -, *, -, x_1, 3.3, +, x_6, x_4, +, x_0, -3.16]",((((x_1+1.06)/(x_3+x_1))-(x_6*x_4))+(((x_1-3.3)*(x_6+x_4))-(x_0+-3.16))),7.599173069000244,-69.0,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,\frac{x_1+1.06}{x_3+x_1}-x_6 x_4+\left(x_1-3.3\right) \left(x_6+x_4\right)-x_0-3.16,heating
"[+, -, /, +, x_1, 1.06, +, x_3, x_1, *, x_6, x_4, -, *, -, x_1, 3.3, +, x_6, x_4, x_4]",((((x_1+1.06)/(x_3+x_1))-(x_6*x_4))+(((x_1-3.3)*(x_6+x_4))-x_4)),7.987670421600342,-69.9000015258789,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,\frac{x_1+1.06}{x_3+x_1}-x_6 x_4+\left(x_1-3.3\right) \left(x_6+x_4\right)-x_4,heating
"[-, x_1, -, +, x_3, -, x_4, x_6, *, 3.3, x_4]",(x_1-((x_3+(x_4-x_6))-(3.3*x_4))),9.375445365905762,-74.4000015258789,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_1-x_3+x_4-x_6-3.3\times x_4,heating
"[+, -, /, +, x_6, 1.06, +, x_3, x_1, -, x_4, x_3, +, x_3, -, -, x_3, x_6, x_6]",((((x_6+1.06)/(x_3+x_1))-(x_4-x_3))+(x_3+((x_3-x_6)-x_6))),8.823662757873535,-70.80000305175781,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,\frac{x_6+1.06}{x_3+x_1}-x_4-x_3+x_3+x_3-x_6-x_6,heating
"[+, -, x_4, x_3, x_6]",((x_4-x_3)+x_6),15.57803726196289,-77.0999984741211,1234.0,708,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4-x_3+x_6,heating
[x_4],x_4,22.431339263916016,-78.9000015258789,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_4,heating
"[-, +, x_1, -, x_6, *, -2.4, x_4, x_3]",((x_1+(x_6-(-2.4*x_4)))-x_3),9.348148345947266,-75.30000305175781,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_1+x_6+2.4\times x_4-x_3,heating
"[-, x_3, +, x_1, -, x_6, *, -2.4, x_4]",(x_3-(x_1+(x_6-(-2.4*x_4)))),9.348148345947266,-75.30000305175781,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_3-x_1+x_6+2.4\times x_4,heating
"[-, -, *, -3.7, x_4, x_1, x_6]",(((-3.7*x_4)-x_1)-x_6),9.856171607971191,-76.19999694824219,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,-3.7\times x_4-x_1-x_6,heating
"[-, x_6, *, -2.4, x_4]",(x_6-(-2.4*x_4)),14.082510948181152,-77.0999984741211,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,x_6+2.4\times x_4,heating
"[-, -, *, -, x_3, x_6, +, -1.96, x_3, *, +, -4.52, 0.75, x_4, -, -, *, -0.91, x_3, *, x_0, x_2, x_2]",((((x_3-x_6)*(-1.96+x_3))-((-4.52+0.75)*x_4))-(((-0.91*x_3)-(x_0*x_2))-x_2)),8.832245826721191,-69.0,1234.0,709,200,50,200,not_spcified,elastic_model,not_specified,not_specified,heating,42,\left(x_3-x_6\right) \left(-1.96+x_3\right)-\left(-4.52+0.75\right) x_4+0.91\times x_3-x_0 x_2-x_2,heating
