parsable_tree,readable_tree,accuracy,interpretability,ground_truth_value,seed,pop_size,num_gen,num_offsprings,encoder_type,ground_truth_type,sampling,warm-up,data,split_seed,latex_tree,problem
"[+, -, +, x_12, x_10, max, x_12, x_2, -, +, x_12, +, 3.3, 0.9, max, x_10, x_5]","(((x_12+x_10)-max(x_12,x_2))+((x_12+(3.3+0.9))-max(x_10,x_5)))",20.398624420166016,-60.400001525878906,1234.0,701,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"x_{10} + x_{12} + x_{12} - \max\left(x_{10}, x_{5}\right) - \max\left(x_{12}, x_{2}\right) + 0.9 + 3.3",boston
"[+, -, +, x_12, +, x_10, x_9, max, +, x_12, x_8, x_5, -, +, x_12, +, x_12, 2.81, max, max, x_3, x_10, x_5]","(((x_12+(x_10+x_9))-max((x_12+x_8),x_5))+((x_12+(x_12+2.81))-max(max(x_3,x_10),x_5)))",19.80122947692871,-49.79999923706055,1234.0,701,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"x_{10} + x_{12} + x_{12} + x_{12} + x_{9} - \max\left(x_{5}, x_{12} + x_{8}\right) - \max\left(x_{10}, x_{3}, x_{5}\right) + 2.81",boston
"[-, +, -, x_5, +, x_12, x_10, x_3, x_12]",(((x_5-(x_12+x_10))+x_3)-x_12),27.612306594848636,-75.30000305175781,1234.0,701,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{12} + x_{3} + x_{5} - \left(x_{10} + x_{12}\right),boston
"[+, /, x_12, +, *, 1.58, x_7, 3.3, -, +, x_12, x_10, max, x_10, x_5]","((x_12/((1.58*x_7)+3.3))+((x_12+x_10)-max(x_10,x_5)))",21.43272399902344,-64.69999694824219,1234.0,701,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"x_{10} + x_{12} + \frac{x_{12}}{1.58 x_{7} + 3.3} - \max\left(x_{10}, x_{5}\right)",boston
"[+, x_10, -, +, x_12, x_12, x_5]",(x_10+((x_12+x_12)-x_5)),28.021913528442383,-76.19999694824219,1234.0,701,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} + x_{12} + x_{12} - x_{5},boston
[x_12],x_12,39.54974365234375,-78.9000015258789,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12},boston
"[+, x_12, -, x_12, -, x_5, x_10]",(x_12+(x_12-(x_5-x_10))),28.021913528442383,-76.19999694824219,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12} + x_{12} - \left(- x_{10} + x_{5}\right),boston
"[-, x_12, x_5]",(x_12-x_5),34.15042495727539,-78.0,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12} - x_{5},boston
"[-, x_9, -, max, -, x_5, x_10, x_9, -, x_12, -0.12]","(x_9-(max((x_5-x_10),x_9)-(x_12--0.12)))",20.81070327758789,-66.5,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"x_{9} - \left(- (x_{12} - -0.12) + \max\left(x_{9}, - x_{10} + x_{5}\right)\right)",boston
"[-, x_5, x_12]",(x_5-x_12),34.15042495727539,-78.0,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{12} + x_{5},boston
"[-, x_12, max, -, x_5, x_10, x_3]","(x_12-max((x_5-x_10),x_3))",21.105897903442383,-68.30000305175781,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"x_{12} - \max\left(x_{3}, - x_{10} + x_{5}\right)",boston
"[+, x_12, *, x_5, x_10]",(x_12+(x_5*x_10)),28.573686599731445,-77.0999984741211,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} x_{5} + x_{12},boston
"[-, x_12, max, *, -, x_0, x_8, *, x_0, x_3, -, x_5, x_8]","(x_12-max(((x_0-x_8)*(x_0*x_3)),(x_5-x_8)))",20.176563262939453,-65.5999984741211,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"x_{12} - \max\left(x_{0} x_{3} \left(x_{0} - x_{8}\right), x_{5} - x_{8}\right)",boston
"[-, -, x_5, x_9, +, x_12, *, x_5, x_8]",((x_5-x_9)-(x_12+(x_5*x_8))),25.265113830566406,-75.30000305175781,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{5} - x_{9} - \left(x_{12} + x_{5} x_{8}\right),boston
"[-, -, x_12, x_4, -, -, x_5, x_9, +, x_12, *, x_5, x_10]",((x_12-x_4)-((x_5-x_9)-(x_12+(x_5*x_10)))),25.15703392028809,-73.5,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12} - x_{4} - \left(x_{5} - x_{9} - \left(x_{10} x_{5} + x_{12}\right)\right),boston
"[-, -, x_12, *, -, x_0, x_8, *, x_0, x_3, -, -, x_5, x_12, +, x_10, *, x_5, x_10]",((x_12-((x_0-x_8)*(x_0*x_3)))-((x_5-x_12)-(x_10+(x_5*x_10)))),22.397254943847656,-70.80000305175781,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{0} x_{3} \left(x_{0} - x_{8}\right) + x_{12} - \left(- x_{12} + x_{5} - \left(x_{10} x_{5} + x_{10}\right)\right),boston
"[-, x_9, -, max, -, x_5, x_8, x_9, -, x_12, max, 1.28, x_12]","(x_9-(max((x_5-x_8),x_9)-(x_12-max(1.28,x_12))))",19.980772018432617,-62.20000076293945,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"x_{9} - \left(- (x_{12} - \max\left(1.28, x_{12}\right)) + \max\left(x_{9}, x_{5} - x_{8}\right)\right)",boston
"[-, -, x_12, -, x_3, x_10, -, -, x_5, x_9, +, x_12, *, x_5, x_8]",((x_12-(x_3-x_10))-((x_5-x_9)-(x_12+(x_5*x_8)))),24.25787925720215,-72.5999984741211,1234.0,702,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12} - \left(- x_{10} + x_{3}\right) - \left(x_{5} - x_{9} - \left(x_{12} + x_{5} x_{8}\right)\right),boston
[x_12],x_12,39.54974365234375,-78.9000015258789,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12},boston
"[-, x_12, x_5]",(x_12-x_5),34.15042495727539,-78.0,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12} - x_{5},boston
"[-, x_5, x_12]",(x_5-x_12),34.15042495727539,-78.0,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{12} + x_{5},boston
"[-, x_12, -, x_5, *, x_5, x_9]",(x_12-(x_5-(x_5*x_9))),26.23927497863769,-76.19999694824219,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12} - \left(- x_{5} x_{9} + x_{5}\right),boston
"[-, -, x_5, *, x_5, x_9, x_12]",((x_5-(x_5*x_9))-x_12),26.23927497863769,-76.19999694824219,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{12} - x_{5} x_{9} + x_{5},boston
"[+, x_12, *, x_10, x_5]",(x_12+(x_10*x_5)),28.573686599731445,-77.0999984741211,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} x_{5} + x_{12},boston
"[*, +, 4.09, x_5, +, -, x_9, x_5, x_12]",((4.09+x_5)*((x_9-x_5)+x_12)),23.101451873779297,-75.30000305175781,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,\left(x_{5} + 4.09\right) \left(x_{12} - x_{5} + x_{9}\right),boston
"[+, x_12, *, +, 4.09, x_5, +, -, x_10, x_5, x_12]",(x_12+((4.09+x_5)*((x_10-x_5)+x_12))),22.151811599731445,-74.4000015258789,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12} + \left(x_{5} + 4.09\right) \left(x_{10} + x_{12} - x_{5}\right),boston
"[+, *, +, 4.09, x_5, +, -, x_10, x_3, x_12, *, +, 4.09, x_5, +, -, x_9, x_5, x_12]",(((4.09+x_5)*((x_10-x_3)+x_12))+((4.09+x_5)*((x_9-x_5)+x_12))),20.202381134033203,-70.80000305175781,1234.0,703,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,\left(x_{5} + 4.09\right) \left(x_{10} + x_{12} - x_{3}\right) + \left(x_{5} + 4.09\right) \left(x_{12} - x_{5} + x_{9}\right),boston
[x_12],x_12,39.54974365234375,-78.9000015258789,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12},boston
"[-, x_12, x_5]",(x_12-x_5),34.15042495727539,-78.0,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12} - x_{5},boston
"[+, -, x_10, x_5, x_12]",((x_10-x_5)+x_12),29.503374099731445,-77.0999984741211,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} + x_{12} - x_{5},boston
"[-, x_12, max, *, **3, x_12, 0.08, x_5]","(x_12-max(((x_12)**3*0.08),x_5))",22.138011932373047,-59.70000076293945,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"x_{12} - \max\left(x_{5}, x_{12}^{3} \cdot 0.08\right)",boston
"[-, x_12, max, *, 2.44, 0.08, x_5]","(x_12-max((2.44*0.08),x_5))",22.998125076293945,-68.30000305175781,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"x_{12} - \max\left(2.44 \cdot 0.08, x_{5}\right)",boston
"[+, x_10, -, +, x_12, x_12, x_5]",(x_10+((x_12+x_12)-x_5)),28.021913528442383,-76.19999694824219,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} + x_{12} + x_{12} - x_{5},boston
"[-, x_5, x_12]",(x_5-x_12),34.15042495727539,-78.0,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{12} + x_{5},boston
"[-, x_12, max, 0.08, x_5]","(x_12-max(0.08,x_5))",23.35384178161621,-69.19999694824219,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"x_{12} - \max\left(0.08, x_{5}\right)",boston
"[+, +, -, x_12, x_5, x_10, x_12]",(((x_12-x_5)+x_10)+x_12),28.021913528442383,-76.19999694824219,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} + x_{12} + x_{12} - x_{5},boston
"[-, x_12, max, *, -, x_0, x_4, x_3, x_5]","(x_12-max(((x_0-x_4)*x_3),x_5))",22.531618118286133,-67.4000015258789,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"x_{12} - \max\left(x_{5}, x_{3} \left(x_{0} - x_{4}\right)\right)",boston
"[+, +, -, x_12, x_5, *, x_5, x_8, x_10]",(((x_12-x_5)+(x_5*x_8))+x_10),24.050493240356445,-75.30000305175781,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} + x_{12} + x_{5} x_{8} - x_{5},boston
"[+, +, -, *, x_8, -0.51, x_5, *, x_9, +, x_2, x_5, +, x_12, +, x_12, x_10]",((((x_8*-0.51)-x_5)+(x_9*(x_2+x_5)))+(x_12+(x_12+x_10))),23.8323974609375,-71.69999694824219,1234.0,704,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} + x_{12} + x_{12} - x_{5} + x_{8} \left(-0.51\right) + x_{9} \left(x_{2} + x_{5}\right),boston
[x_12],x_12,39.54974365234375,-78.9000015258789,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12},boston
"[-, x_12, x_5]",(x_12-x_5),34.15042495727539,-78.0,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12} - x_{5},boston
"[+, -, x_12, x_5, x_10]",((x_12-x_5)+x_10),29.503374099731445,-77.0999984741211,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} + x_{12} - x_{5},boston
"[-, x_5, x_12]",(x_5-x_12),34.15042495727539,-78.0,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{12} + x_{5},boston
"[+, x_12, -, *, x_10, x_5, x_5]",(x_12+((x_10*x_5)-x_5)),27.988964080810547,-76.19999694824219,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} x_{5} + x_{12} - x_{5},boston
"[-, x_5, +, *, x_10, x_5, x_12]",(x_5-((x_10*x_5)+x_12)),27.988964080810547,-76.19999694824219,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{5} - \left(x_{10} x_{5} + x_{12}\right),boston
"[+, -, +, -, x_12, x_5, x_10, -, -, x_2, x_8, *, x_10, x_5, +, x_12, *, x_4, -, x_5, x_7]",((((x_12-x_5)+x_10)-((x_2-x_8)-(x_10*x_5)))+(x_12+(x_4*(x_5-x_7)))),20.77501678466797,-69.9000015258789,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} + x_{12} + x_{12} + x_{4} \left(x_{5} - x_{7}\right) - x_{5} - \left(- x_{10} x_{5} + x_{2} - x_{8}\right),boston
"[+, -, +, -, x_12, x_5, x_10, -, +, x_3, -3.36, *, x_10, x_5, -, x_12, *, x_3, x_3]",((((x_12-x_5)+x_10)-((x_3+-3.36)-(x_10*x_5)))+(x_12-(x_3*x_3))),23.010202407836918,-70.80000305175781,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} + x_{12} + x_{12} - x_{3} x_{3} - x_{5} - \left(- x_{10} x_{5} + x_{3} - 3.36\right),boston
"[-, +, max, x_5, x_3, -, 3.88, x_12, -, +, -, x_12, 3.88, x_9, max, -, x_5, x_10, x_6]","((max(x_5,x_3)+(3.88-x_12))-(((x_12-3.88)+x_9)-max((x_5-x_10),x_6)))",20.663330078125,-59.5,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"- x_{12} - \left(x_{12} + x_{9} - \max\left(x_{6}, - x_{10} + x_{5}\right) - 3.88\right) + \max\left(x_{3}, x_{5}\right) + 3.88",boston
"[-, +, -, x_12, x_5, x_10, -, -, -, x_4, x_12, x_4, *, x_10, x_5]",(((x_12-x_5)+x_10)-(((x_4-x_12)-x_4)-(x_10*x_5))),23.15355491638184,-72.5999984741211,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} + x_{12} - x_{5} - \left(- x_{10} x_{5} - x_{12} - x_{4} + x_{4}\right),boston
"[-, +, -, x_12, x_5, x_10, -, +, x_3, -3.36, *, x_10, x_5]",(((x_12-x_5)+x_10)-((x_3+-3.36)-(x_10*x_5))),25.19257354736328,-73.5,1234.0,705,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} + x_{12} - x_{5} - \left(- x_{10} x_{5} + x_{3} - 3.36\right),boston
[x_12],x_12,39.54974365234375,-78.9000015258789,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12},boston
"[-, x_5, x_12]",(x_5-x_12),34.15042495727539,-78.0,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{12} + x_{5},boston
"[-, x_12, x_5]",(x_12-x_5),34.15042495727539,-78.0,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12} - x_{5},boston
"[+, x_12, -, x_10, x_5]",(x_12+(x_10-x_5)),29.503374099731445,-77.0999984741211,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} + x_{12} - x_{5},boston
"[-, -, +, +, x_12, x_10, x_12, x_3, x_5]",((((x_12+x_10)+x_12)-x_3)-x_5),27.612306594848636,-75.30000305175781,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{10} + x_{12} + x_{12} - x_{3} - x_{5},boston
"[-, max, log, -2.11, -, x_5, x_10, x_12]","(max(log(abs(-2.11)),(x_5-x_10))-x_12)",20.479463577270508,-59.70000076293945,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"- x_{12} + \max\left(- x_{10} + x_{5}, \log{\left(2.11 \right)}\right)",boston
"[-, max, -, x_3, x_1, -, x_5, x_10, x_12]","(max((x_3-x_1),(x_5-x_10))-x_12)",21.57840347290039,-67.4000015258789,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"- x_{12} + \max\left(- x_{1} + x_{3}, - x_{10} + x_{5}\right)",boston
"[*, +, -, +, -1.37, -0.7, x_12, 3.54, +, -, x_5, x_12, 3.54]",((((-1.37+-0.7)-x_12)+3.54)*((x_5-x_12)+3.54)),24.5607852935791,-73.5,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,\left(- x_{12} + x_{5} + 3.54\right) \left(- x_{12} - 1.37 - 0.7 + 3.54\right),boston
"[-, -, *, -, x_3, -1.26, *, x_8, x_5, x_3, -, +, -, -3.97, x_12, -, x_5, x_10, x_12]",((((x_3--1.26)*(x_8*x_5))-x_3)-(((-3.97-x_12)+(x_5-x_10))-x_12)),23.07894897460937,-70.80000305175781,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,- x_{3} + x_{5} x_{8} \left(x_{3} - -1.26\right) - \left(- x_{10} - x_{12} - x_{12} + x_{5} - 3.97\right),boston
"[+, -, x_12, max, x_10, x_5, x_10]","((x_12-max(x_10,x_5))+x_10)",21.829931259155277,-68.30000305175781,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"x_{10} + x_{12} - \max\left(x_{10}, x_{5}\right)",boston
"[*, +, max, log, x_12, -, x_5, x_10, *, -3.97, x_12, +, +, x_5, max, x_8, x_5, 3.54]","((max(log(abs(x_12)),(x_5-x_10))+(-3.97*x_12))*((x_5+max(x_8,x_5))+3.54))",18.74859619140625,-51.79999923706055,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,"\left(- 3.97 x_{12} + \max\left(- x_{10} + x_{5}, \log{\left(\left|{x_{12}}\right| \right)}\right)\right) \left(x_{5} + \max\left(x_{5}, x_{8}\right) + 3.54\right)",boston
"[*, +, -, +, 4.86, x_5, x_10, *, -3.97, x_12, +, -, x_12, -, 2.77, x_7, x_9]",((((4.86+x_5)-x_10)+(-3.97*x_12))*((x_12-(2.77-x_7))+x_9)),23.938426971435547,-71.69999694824219,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,\left(x_{12} + x_{9} - \left(2.77 - x_{7}\right)\right) \left(- x_{10} - 3.97 x_{12} + x_{5} + 4.86\right),boston
"[-, x_12, -, -, x_5, x_10, x_12]",(x_12-((x_5-x_10)-x_12)),28.021913528442383,-76.19999694824219,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12} - \left(- x_{10} - x_{12} + x_{5}\right),boston
"[-, *, x_12, +, -, x_5, x_12, 3.54, -, x_5, x_9]",((x_12*((x_5-x_12)+3.54))-(x_5-x_9)),25.688905715942383,-74.4000015258789,1234.0,706,200,50,200,not_spcified,elastic_model,not_specified,not_specified,boston,42,x_{12} \left(- x_{12} + x_{5} + 3.54\right) - \left(x_{5} - x_{9}\right),boston
